"SITE_ID","VISIT_NO","DATE_COL","SAMPLED","COM_IM","STAT_ID","QCCSCOND","COM_QCCS","STRMCOND","COM_COND","STRM_DO","COM_DO","STRMTEMP","COM_TEMP","TIME_COM","TEAM_ID","NAME_1","BIOMOR1","GEOMOR1","FORMS1","NAME_2","BIOMOR2","GEOMOR2","FORMS2","NAME_3","BIOMOR3","GEOMOR3","FORMS3","NAME_4","BIOMOR4","GEOMOR4","FORMS4","NAME_5","BIOMOR5","GEOMOR5","FORMS5","NAME_6","NAME_7","NAME_8","COM_CREW","TIME","YEAR" 
"OWW04440-0570",1,08/17/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",14.7," "," ","3"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:00",2004 
"OWW04440-0571",1,09/11/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",20.5," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","19:30",2004 
"OWW04440-0575",1,07/03/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",24," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","14:05",2004 
"OWW04440-0576",1,09/21/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",13," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","09:50",2004 
"OWW04440-0578",1,07/22/2004,"Sampling failed"," ","X", ," ", ,"TEAM LEFT BLANK", ," ", ,"TEAM LEFT BLANK","TEAM LEFT BLANK","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",":",2004 
"OWW04440-0579",1,06/17/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",27," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","17:00",2004 
"OWW04440-0582",1,10/14/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",16," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:15",2004 
"OWW04440-0584",1,09/11/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",23," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:50",2004 
"OWW04440-0585",1,06/30/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",25.3," ","PM","3"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","12:00",2004 
"OWW04440-0586",1,08/16/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",15," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","12:15",2004 
"OWW04440-0587",1,10/05/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",12," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:30",2004 
"OWW04440-0592",1,07/25/2004,"Yes"," ","X", ," ",8.5," ", ," ",21," "," ","5"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:51",2004 
"OWW04440-0594",1,08/22/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",18," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","12:40",2004 
"OWW04440-0595",1,09/21/2004,"Yes"," ","C", ," ", ,"TEAM LEFT BLANK", ," ",21," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:30",2004 
"OWW04440-0597",1,08/31/2004,"Yes"," ","X", ," ",8.4,"SpC: 5440 uS/cm", ," ",27," "," ","8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","19:10",2004 
"OWW04440-0599",1,08/11/2004,"Yes"," ","X", ," ",11.1," ", ," ",11.2," "," ","4"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","17:10",2004 
"OWW04440-0605",1,08/25/2004,"Yes"," ","X", ," ",3,"PH = 7.0, SP CONDUCTANCE =215", ," ",26.8," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11:10",2004 
"OWW04440-0608",1,09/08/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",18," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:30",2004 
"OWW04440-0611",1,09/27/2004,"Yes"," ","K", ," ", ,"TEAM LEFT BLANK", ," ",15," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11:35",2004 
"OWW04440-0612",1,10/13/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",15.5," ","Eastern standard time.","7"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","8:45",2004 
"OWW04440-0616",1,09/28/2004,"Yes"," ","A", ," ", ,"TEAM LEFT BLANK", ," ",15," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:00",2004 
"OWW04440-0617",1,08/12/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",25," ","TEAM LEFT BLANK","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",2004 
"OWW04440-0618",1,08/11/2004,"Yes"," ","H", ," ",8.9," ", ," ",21.9," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","13:30",2004 
"OWW04440-0620",1,08/21/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",16," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","09:48",2004 
"OWW04440-0624",1,09/14/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",21.5," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","14:00",2004 
"OWW04440-0625",1,10/12/2004,"Yes"," ","F", ," ", ,"TEAM LEFT BLANK", ," ",21.6," ","am","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:30",2004 
"OWW04440-0626",1,08/21/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",19," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","12:00",2004 
"OWW04440-0629",1,10/19/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",18.7," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","13:00",2004 
"OWW04440-0630",1,07/22/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",23," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","09:26",2004 
"OWW04440-0631",1,10/13/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",11," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:00",2004 
"OWW04440-0632",1,08/16/2004,"Yes"," ","X", ," ",11.1," ", ," ",18.4," "," ","4"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","15:30",2004 
"OWW04440-0634",1,08/09/2004,"Yes"," ","H", ," ", ,"TEAM LEFT BLANK", ," ",18.3,"MEASURED IN POOL/GLIDE NEAR H.","P.M.","3"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","4:15",2004 
"OWW04440-0636",1,09/21/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",14," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:45",2004 
"OWW04440-0640",1,10/14/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",13," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","14:34",2004 
"OWW04440-0646",1,08/24/2004,"Yes"," ","F", ," ", ,"TEAM LEFT BLANK", ," ",16.5," "," ","3"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:30",2004 
"OWW04440-0647",1,09/12/2004,"Yes"," ","X", ," ",10," ", ," ",19.9," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","14:56",2004 
"OWW04440-0649",1,09/30/2004,"Yes"," ","F", ," ", ,"Team left blank", ," ",24," ","PM","3"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","12:30",2004 
"OWW04440-0650",1,10/06/2004,"Yes"," ","X", ," ",9.4,"VSI 650 MDL handheld 600 xl probe", ," ",14.5," ","pH: 5.67 specific conductance=143uS/cm","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","15:37",2004 
"OWW04440-0651",1,10/04/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",13.5," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:15",2004 
"OWW04440-0657",1,09/29/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",22," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","14:00",2004 
"OWW04440-0658",1,09/30/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",7.8," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11:38",2004 
"OWW04440-0660",1,09/27/2004,"Yes"," ","X", ," ",8.3," ", ," ",16.5," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","13:35",2004 
"OWW04440-0661",1,08/04/2004,"Yes"," ","X", ," ",2.2," ", ," ",24.8," "," ","6"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","9:00",2004 
"OWW04440-0663",1,08/24/2004,"Yes"," ","X", ," ",5.3," ", ," ",16.9," "," ","4"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","12:10",2004 
"OWW04440-0665",1,06/30/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",24," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","12:30",2004 
"OWW04440-0666",1,10/15/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",12," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","15:15",2004 
"OWW04440-0669",1,08/05/2004,"Yes"," ","X", ," ",5.6,"Turbidiy 9NTU Air Temp 26°C", ," ",26.2,"PH-7.91","Conductivity-0.63 uS/cm","6"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:00",2004 
"OWW04440-0670",1,09/13/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",22," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","13:35",2004 
"OWW04440-0672",1,09/12/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",17.9," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11:00",2004 
"OWW04440-0676",1,09/14/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",16.5," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","13:10",2004 
"OWW04440-0677",1,07/15/2004,"Yes"," ","X", ," ",5.7,"PH 6.99", ," ",27.9,"SPECIFIC CONDUCTIVITY 157.6 US; TEMP CORRECTED."," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11:45",2004 
"OWW04440-0678",1,10/11/2004,"Sampling failed"," ","X", ," ", ,"TEAM LEFT BLANK", ," ", ,"TEAM LEFT BLANK","TEAM LEFT BLANK","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",":",2004 
"OWW04440-0680",1,11/09/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",6," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","09:15",2004 
"OWW04440-0682",1,08/24/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",13.5," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:00",2004 
"OWW04440-0683",1,10/15/2004,"Yes"," ","X", ," ",12.2," ", ," ",8.8," ","ph equals 7.8","5"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11:08",2004 
"OWW04440-0686",1,07/26/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",19.5,"CHEMICALS COLLECTED AT G"," ","7"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","9:10",2004 
"OWW04440-0692",1,09/29/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",20," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11:25",2004 
"OWW04440-0693",1,09/29/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",18," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:00",2004 
"OWW04440-0694",1,09/30/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",15.8," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:45",2004 
"OWW04440-0696",1,09/22/2004,"Yes"," ","X", ," ",8," ", ," ",19.8," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","14:16",2004 
"OWW04440-0697",1,06/30/2004,"Yes"," ","X", ," ",8.3,"pH: 8.7; u: 380.0", ," ",24.4," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11:30",2004 
"OWW04440-0698",1,10/05/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",8," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:30",2004 
"OWW04440-0700",1,09/20/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",15.5," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","9:00",2004 
"OWW04440-0708",1,09/02/2004,"Yes"," ","X", ," ", ,"Taken when stream rising due to rain. Team left blank.", ," ",14," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:00",2004 
"OWW04440-0709",1,07/16/2004,"Yes"," ","X", ," ",5.6,"pH: 5.37 COND: 34.5 uS", ," ",21.8," ","PM","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","12:00",2004 
"OWW04440-0712",1,09/10/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",19.8," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11:00",2004 
"OWW04440-0713",1,10/20/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",19.9," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","12:30",2004 
"OWW04440-0717",1,09/03/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",13.5," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:00",2004 
"OWW04440-0723",1,08/12/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",18," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","09:30",2004 
"OWW04440-0725",1,07/20/2004,"Yes"," ","X", ," ",8,"PH: 5.79", ," ",20.2,"CONDUCTIVITY 20.7MS"," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","01:35",2004 
"OWW04440-0727",1,10/12/2004,"Yes"," ","X", ," ",7.8," ", ," ",10.7," "," ","4"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","16:28",2004 
"OWW04440-0736",1,10/08/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",15," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11:30",2004 
"OWW04440-0739",1,09/08/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",24," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","13:30",2004 
"OWW04440-0743",1,10/05/2004,"Yes"," ","X", ," ",12.4," ", ," ",13.8," "," ","4"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","13:45",2004 
"OWW04440-0747",1,10/09/2004,"Sample lost"," ","X", ," ",12.4," ", ," ",10.3,"PH = 2.5"," ","5"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:17",2004 
"OWW04440-0750",1,07/28/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",18.2," ","CENTRAL STANDARD TIME","7"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","7:36",2004 
"OWW04440-0752",1,10/06/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",7," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08:10",2004 
"OWW04440-0760",1,10/07/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",10," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","14:15",2004 
"OWW04440-0762",1,10/09/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",14," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","09:45",2004 
"OWW04440-0766",1,09/20/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",13," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11:30",2004 
"OWW04440-0771",1,10/25/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",25.3," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","14:00",2004 
"OWW04440-0772",1,09/16/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",20," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","15:15",2004 
"OWW04440-0773",1,09/28/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",22.9," "," ","9"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","12:10",2004 
"OWW04440-0774",1,10/10/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",14," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","15:15",2004 
"OWW04440-0775",1,10/23/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",13," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11:45",2004 
"OWW04440-0784",1,10/22/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",9.5," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","9:35",2004 
"OWW04440-0785",1,07/20/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",21.9," "," ","3"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","12:30",2004 
"OWW04440-0791",1,10/18/2004,"Yes"," ","X", ," ",5.5," ", ," ",7.9," "," ","4"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","16:28",2004 
"OWW04440-0797",1,08/07/2004,"Yes"," ","X", ," ",6.8,"pH 8.08. Cond 0.446 mS/cm. Turb 3 NTU. Sal 0.01 ppt", ," ",25.4," "," ","6"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08:40",2004 
"OWW04440-0798",1,10/05/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",13," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","5:00",2004 
"OWW04440-0801",1,07/25/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",24," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:30",2004 
"OWW04440-0803",1,08/04/2004,"Yes"," ","X", ," ",7.6,"SPC 0.826 MS/CM.", ," ",29.8,"PH 7.58","TDS 0.5 G/L DO% 99.0","8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","15:07",2004 
"OWW04440-0804",1,09/13/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",14.5," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","08:40",2004 
"OWW04440-0805",1,07/28/2004,"Yes"," ","X", ," ",8.3,"pH: 6.64 D: 38.8 uS", ," ",19," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:00",2004 
"OWW04440-0807",1,10/21/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",11," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","18:15",2004 
"OWW04440-0809",1,08/12/2004,"Yes"," ","X", ," ",2," ", ," ",23," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","17:00",2004 
"OWW04440-0811",1,10/27/2004,"Yes"," ","F", ," ",13.2," ", ," ",6.6," ","pH=6.2","5"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","9:04",2004 
"OWW04440-0814",1,08/10/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",20.5," ","Central standard time.","7"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","8:25",2004 
"OWW04440-0822",1,09/23/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",17," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:22",2004 
"OWW04440-0823",1,10/25/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",11," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","15:15",2004 
"OWW04440-0825",1,07/25/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",21.2," "," ","3"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11:30",2004 
"OWW04440-0828",1,10/24/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",12.2," "," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:00",2004 
"OWW04440-0829",1,10/27/2004,"Yes"," ","X", ," ",5.5," ", ," ",24.8,"SPECIFIC CONDUCTANCE 328 US/CM"," ","2"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","11:57",2004 
"OWW04440-0830",1,10/05/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",18," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:00",2004 
"OWW04440-0835",1,08/10/2004,"Yes"," ","X", ," ",7.4,"pH 7.3", ," ",29.7,"SPC 640 US/CM"," ","8"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","18:40",2004 
"OWW04440-0836",1,09/22/2004,"Yes"," ","X", ," ", ,"TEAM LEFT BLANK", ," ",16," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","12:55",2004 
"OWW04440-0841",1,09/02/2004,"Yes"," ","D", ," ",8.3,"POST CALIBRATION VALUE 2% OVER EXCEPTABLE (TCEQ) ERROR LIMIT OF 6%; PERCENT SATU", ," ",20.9," "," ","1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","10:05",2004 
