"SITE_ID","CREEK_CODE","SITE","ORIGINAL_SURVEY_YEAR","SAMPLE_TYPE","REACH_LENGTH","GLOBALID","STATES","HUC_12","unit","AGENCY","Prov","site_survey_id","survey_year","impact_group","poolscore","substratescore","woodscore","habitatscore","gradient","average_bfwidth","average_bfdepth","elevation","pool_fines","substrate","wood_12x25","wood_18x25","lua_group","aquatic_province","states","key_watershed","rotation_panel","creek_code","longitude","lattitude","Z","Z2"
"CASLR0021","CASLR",21,2011,"STATUS_AND_TREND",160,"{3F579348-E618-C842-274C-45B3B140BA32}","CA","180102111102","Shasta-Trinity National Forest","FSR5","KS","2011CASLR1021",2011,"imp90",69.79660172,58.46953799,70.23026095,65.20948197,0.21995744,3.36704818,0.34883491,1518,2.4,25,6,5,"MATRIX","Klamath/Siskiyou","CA","N",2,"CASLR",-123.208013097383,40.6675598101602,1434.9412,0
"CACFD0015","CACFD",15,2011,"STATUS_AND_TREND",160,"{627E0FC0-A996-13BB-B945-BAF8C754E178}","CA","180102100106","Klamath National Forest","FSR5","KS","2011CACFD1015",2011,"middle",43.71723668,0,100,47.23371609,0.0677776,6.24660901,0.61351229,804,2.961218676,28.57142857,22,16,"MATRIX","Klamath/Siskiyou","CA","Y",2,"CACFD",-123.186118221403,41.2267496001685,354.461200000005,0
"CACFD0039","CACFD",39,2011,"STATUS_AND_TREND",200,"{22AB29BB-D98F-D58C-034F-851BD132B4AD}","CA","180102100106","Klamath National Forest","FSR5","KS","2011CACFD1039",2011,"middle",71.33591803,46.77558344,78.06567706,64.38828289,0.06032941,8.11477006,0.85227401,753,0,7.61904761,7,2,"MATRIX","Klamath/Siskiyou","CA","Y",2,"CACFD",-123.185900972101,41.2322339340206,789.118600000002,0
"CACFD0004","CACFD",4,2011,"STATUS_AND_TREND",160,"{BB2E9D8C-DF23-D258-A620-6CED533F8DEB}","CA","180102100106","Klamath National Forest","FSR5","KS","2011CACFD1004",2011,"imp75",67.69173699,50.25812251,45.20437614,53.27701396,0.24685381,4.38392082,0.59774863,731,0.544217687,12.38095238,5,3,"MATRIX","Klamath/Siskiyou","CA","Y",2,"CACFD",-123.232961471422,41.1959860663832,709.078099999999,0
"CAEEL0006","CAEEL",6,2011,"STATUS_AND_TREND",160,"{3996F038-E337-00A8-966A-CFF52E4F0D5F}","CA","180101050102","Six Rivers National Forest","FSR5","KS","2011CAEEL1006",2011,"middle",76.8013362,51.87030379,100,75.27896714,0.05818247,8.85857746,0.77749055,782,0.50170068,14.28571428,23,15,"LSR","Franciscan","CA","Y",2,"CAEEL",-123.427484918465,40.2168123191271,730.641600000003,0
"CAEEL0005","CAEEL",5,2011,"STATUS_AND_TREND",240,"{1B041917-75B1-092F-DEED-A412A2AD46BD}","CA","180101050102","Six Rivers National Forest","FSR5","KS","2011CAEEL1005",2011,"middle",72.09795915,58.40158267,30.15216367,52.32844548,0.01421299,7.19496197,0.4386956,857,0.8,13.33333333,3,2,"LSR","Franciscan","CA","Y",2,"CAEEL",-123.435326953129,40.2592457749705,905.465599999996,0
"ORASH0002","ORASH",2,2011,"STATUS_AND_TREND",200,"{EF45CFA4-550A-3313-D441-FC25565F5266}","OR","171003080106","Rogue River-Siskiyou National Forest","FSR6","KS","2011ORASH1002",2011,"middle",55.18947975,24.37908784,18.27870354,31.4235899,0.06373394,8.72026868,0.87244508,1302,2,44.76190476,7,3,"LSR","Klamath/Siskiyou","OR","N",2,"ORASH",-122.699473745271,42.1140830393414,1399.1412,0
"ORASH0004","ORASH",4,2011,"STATUS_AND_TREND",160,"{7BF4F2E9-866F-2577-60A2-F487FC5FB4DE}","OR","171003080106","Rogue River-Siskiyou National Forest","FSR6","KS","2011ORASH1004",2011,"ref",NA,29.48834531,69.02174854,49.60058962,0.37948661,7.02220248,0.69771932,1685,NA,47.57281553,11,8,"LSR","Klamath/Siskiyou","OR","N",2,"ORASH",-122.718222661911,42.0983674582473,1678.8186,0
"CAVSA0046","CAVSA",46,2011,"STATUS_AND_TREND",160,"{7A14B96D-494A-3C51-0C4B-B8768474BA99}","CA","180102060803","Klamath National Forest","FSR5","KS","2011CAVSA1046",2011,"imp90",53.98189152,30.19909799,24.91217803,35.26322368,0.06000142,3.33007813,0.32820913,763,11.8,13.33333333,0,0,"MATRIX","Klamath/Siskiyou","CA","N",2,"CAVSA",-122.732961979916,41.8967866809405,798.287100000001,0
"CAVSA0027","CAVSA",27,2011,"STATUS_AND_TREND",160,"{B54A5BA8-89EE-F64E-34AA-3D0EE704D21C}","CA","180102060803","Klamath National Forest","FSR5","KS","2011CAVSA1027",2011,"imp90",0,0,24.01034791,7.649933239,0.05382403,4.9495692,0.31689328,867,18.57142857,34.28571428,0,0,"MATRIX","Klamath/Siskiyou","CA","N",2,"CAVSA",-122.748791977433,41.8966236409552,960.331699999995,0
"CAVSA0041","CAVSA",41,2011,"STATUS_AND_TREND",160,"{486DA662-C34A-AFE1-7D7B-77D56A26C12D}","CA","180102060803","Klamath National Forest","FSR5","KS","2011CAVSA1041",2011,"imp90",0,0,72.64222607,24.13526817,0.05810598,4.41513135,0.44122898,987,38.47619048,47.61904761,7,5,"MATRIX","Klamath/Siskiyou","CA","N",2,"CAVSA",-122.757379475862,41.9117653489309,1084.38370000001,0
"CAVSA0010","CAVSA",10,2011,"STATUS_AND_TREND",160,"{A58F4E3C-75C6-0198-7CD9-32EFB1660E7C}","CA","180102060803","Klamath National Forest","FSR5","KS","2011CAVSA1010",2011,"imp90",0,0,24.01034791,7.649933239,0.0536523,4.37082584,0.26742549,901,47.4739726,29.52380952,0,0,"MATRIX","Klamath/Siskiyou","CA","N",2,"CAVSA",-122.749612061211,41.8997128488836,868.419099999999,0
"CAVSA0005","CAVSA",5,2011,"STATUS_AND_TREND",160,"{ACC5C535-B164-AF7F-6A18-3B6DBC4D03A3}","CA","180102060803","Klamath National Forest","FSR5","KS","2011CAVSA1005",2011,"middle",0,0,23.81269571,7.582932688,0.07243206,4.11017413,0.31121804,981,48.51851852,47.61904761,0,0,"MATRIX","Klamath/Siskiyou","CA","N",2,"CAVSA",-122.763615683229,41.9035450584548,982.918699999995,0
"CAVSA0036","CAVSA",36,2011,"STATUS_AND_TREND",160,"{85195586-42C5-5851-EF82-8C449542120A}","CA","180102060803","Klamath National Forest","FSR5","KS","2011CAVSA1036",2011,"imp75",0,0,36.32658094,11.82491546,0.05297826,3.24940624,0.35537854,926,33.28140351,35.23809523,2,1,"MATRIX","Klamath/Siskiyou","CA","N",2,"CAVSA",-122.756621975847,41.9026613075897,907.646399999998,0
"ORTHR0011","ORTHR",11,2011,"STATUS_AND_TREND",240,"{BA7DDDD0-0489-18BB-2F4F-B359EA209C2B}","OR","180102030301","Winema National Forest","FSR6","HC","2011ORTHR1011",2011,"ref",67.47875701,73.01902805,96.55948631,78.33366427,0.0223136,11.58452369,0.50446027,1439,0,13.33333333,17,10,"RES","High Cascades","OR","N",2,"ORTHR",-122.143767669142,42.5896189551771,1438.4479,0
"ORDRW0006","ORDRW",6,2011,"STATUS_AND_TREND",160,"{8B75DC7D-34C9-CACD-8EE6-8077D9A8187D}","OR","170800010301","Mt. Hood National Forest","FSR6","WC","2011ORDRW1006",2011,"ref",57.45165023,36.05176829,54.39459667,48.33842334,0.07766931,3.33375469,0.30362772,980,6.25,30.39215686,14,9,"LSR","Western Cascades","OR","Y",2,"ORDRW",-121.832997861805,45.2166651243215,1003.81600000001,0
"ORDRW0005","ORDRW",5,2011,"STATUS_AND_TREND",160,"{5C4E057E-A688-4B23-1AB3-2A33DDA781F6}","OR","170800010301","Mt. Hood National Forest","FSR6","WC","2011ORDRW1005",2011,"ref",76.36468247,62.6064005,56.83694249,64.14872618,0.07890157,4.07523102,0.37856468,1115,0.666666667,13.46153846,17,7,"LSR","Western Cascades","OR","Y",2,"ORDRW",-121.885540237895,45.1700776330733,1036.9457,0
"WAALC0043","WAALC",43,2011,"STATUS_AND_TREND",160,"{9FD2F536-CCBF-E730-1817-D6A03F0DC2D6}","WA","170800020106","Gifford Pinchot National Forest","FSR6","WC","2011WAALC1043",2011,"imp90",68.76794297,53.6877113,25.24254679,48.01320818,0.09572746,3.33020143,0.35340251,977,14.64227642,15.23809523,3,3,"LSR","Western Cascades","WA","Y",2,"WAALC",-121.808088463758,46.150447938719,1000.3854,0
"WASWK0002","WASWK",2,2011,"STATUS_AND_TREND",160,"{613D0029-16D8-7D68-9F22-7C1583082E21}","WA","170300010501","Okanogon-Wenatchee National Forest","FSR6","NC","2011WASWK1002",2011,"imp90",81.02267873,31.94052121,46.50023228,51.72257631,0.17490473,4.01453939,0.69980505,1289,1.222222222,42.15686274,9,1,"LSR","North Cascades","WA","N",2,"WASWK",-120.594895492132,47.3174184905042,1104.5058,0
"WACHI0001","WACHI",1,2011,"STATUS_AND_TREND",480,"{C99B3905-B22C-4E89-BBBB-7289A66DB27E}","WA","170200110303","Okanogon-Wenatchee National Forest","FSR6","NC","2011WACHI1001",2011,"middle",53.10715819,37.52004631,28.94486953,38.83528811,0.00268977,48.15536467,0.83679998,750,4.133333333,26.66666666,30,16,"LSR","North Cascades","WA","Y",2,"WACHI",-120.806193965072,47.9758483073239,739.3027,0
"WACHI0017","WACHI",17,2011,"STATUS_AND_TREND",200,"{192C4C7C-B03F-CAF9-B963-9DC3F84B0F96}","WA","170200110303","Okanogon-Wenatchee National Forest","FSR6","NC","2011WACHI1017",2011,"ref",67.04734051,0,40.27468573,34.36555788,0.11210103,7.24536882,0.60508175,993,1.360544218,26.66666666,7,4,"LSR","North Cascades","WA","Y",2,"WACHI",-120.82847061004,48.055945263604,1026.363,0
"WACHI0013","WACHI",13,2011,"STATUS_AND_TREND",480,"{45502B97-6A86-14D6-9A1B-49A600B5A3D5}","WA","170200110303","Okanogon-Wenatchee National Forest","FSR6","NC","2011WACHI1013",2011,"middle",25.42323579,47.96597219,100,57.70822935,0.00287376,26.76243582,0.94920798,754,8.833333333,17.14285714,90,52,"LSR","North Cascades","WA","Y",2,"WACHI",-120.811127253872,47.9851825154847,766.602400000003,0
"WACHI0010","WACHI",10,2011,"STATUS_AND_TREND",480,"{C978163B-26B5-B328-7C0E-30B2940D5843}","WA","170200110303","Okanogon-Wenatchee National Forest","FSR6","NC","2011WACHI1010",2011,"middle",58.67050215,65.64925706,53.38327431,58.41405751,0.00942042,33.46581869,0.83642625,812,2.933333333,10.47619047,33,17,"LSR","North Cascades","WA","Y",2,"WACHI",-120.833105569892,48.0419409312624,819.675700000007,0
"WACHI0012","WACHI",12,2011,"STATUS_AND_TREND",480,"{3D5AFD4D-FED3-4EFD-999C-D3736A59348F}","WA","170200110303","Okanogon-Wenatchee National Forest","FSR6","NC","2011WACHI1012",2011,"middle",51.04608765,26.74426703,100,58.61713757,0.00429478,27.97957759,0.77537375,773,5.333333333,28.57142857,77,34,"LSR","North Cascades","WA","Y",2,"WACHI",-120.824806246042,48.00834514174,780.734100000001,0
"ORSTR0016","ORSTR",16,2012,"STATUS_AND_TREND",160,"{A854E2EB-94C9-BB24-E9C2-9D52426CD2C0}","OR","171003090203","Medford BLM","ORBLM","KS","2012ORSTR1016",2012,"middle",70.10072041,66.32677681,67.28748595,66.97156822,0.09034337,2.86010313,0.26757735,730,5.121989122,6.73076923,11,3,"MATRIX","Klamath/Siskiyou","OR","N",2,"ORSTR",-123.119735397174,42.1551871395426,879.876199999999,0
"ORSTR0005","ORSTR",5,2012,"STATUS_AND_TREND",160,"{585429ED-5D66-08C8-12E1-22EF2AE5A783}","OR","171003090203","Medford BLM","ORBLM","KS","2012ORSTR1005",2012,"imp90",71.32931567,42.99708088,21.3500395,43.87976594,0.07396386,2.10305222,0.27781255,840,4.625287356,20,0,0,"MATRIX","Klamath/Siskiyou","OR","N",2,"ORSTR",-123.151689723896,42.1670804742901,817.227199999994,0
"ORSTR0015","ORSTR",15,2012,"STATUS_AND_TREND",160,"{A71F0212-DD5A-D7DC-8F69-7FB46B4F9386}","OR","171003090203","Medford BLM","ORBLM","KS","2012ORSTR1015",2012,"middle",61.85699042,50.93959393,8.75787623,39.30819501,0.05826739,2.3602902,0.25545016,837,10.66666667,19.04761904,1,0,"MATRIX","Klamath/Siskiyou","OR","N",2,"ORSTR",-123.152218722024,42.1738245410597,802.663100000005,0
"ORSTR0017","ORSTR",17,2012,"STATUS_AND_TREND",160,"{5F609619-94E5-B300-47F7-4835A440FF7B}","OR","171003090203","Medford BLM","ORBLM","KS","2012ORSTR1017",2012,"imp75",69.70506457,0,46.9282835,37.46145737,0.13228501,2.08497745,0.16604999,572,1.333333333,21.9047619,3,1,"MATRIX","Klamath/Siskiyou","OR","N",2,"ORSTR",-123.092078200121,42.1554833367859,554.876900000003,0
"ORSTR0007","ORSTR",7,2012,"STATUS_AND_TREND",160,"{FFF3D92A-698D-E9B5-BC1B-FDB56354EB37}","OR","171003090203","Medford BLM","ORBLM","KS","2012ORSTR1007",2012,"middle",69.35107327,0,41.66690193,35.56600105,0.03851378,5.24221194,0.40857816,662,4.933333333,25.24271844,1,1,"MATRIX","Klamath/Siskiyou","OR","N",2,"ORSTR",-123.116962060565,42.1692378049206,595.948000000004,0
"ORWFT0004","ORWFT",4,2012,"STATUS_AND_TREND",160,"{27410CB5-CF66-FA2A-7461-28F978B14718}","OR","171003070602","Medford BLM","ORBLM","WC","2012ORWFT1004",2012,"imp90",23.03415812,0,77.27289655,32.98904857,0.08380384,1.50529891,0.3667391,805,47.93333333,67.74193548,8,5,"MATRIX","Western Cascades","OR","N",2,"ORWFT",-122.926673235566,42.7026556848062,766.154500000004,0
"ORWFT0003","ORWFT",3,2012,"STATUS_AND_TREND",160,"{E3CD0EFB-21C1-A95E-3F36-A767CAADED7B}","OR","171003070602","Medford BLM","ORBLM","WC","2012ORWFT1003",2012,"imp90",32.06685635,57.25219238,55.37703554,47.8306112,0.11110884,2.71246332,0.21875836,545,39.30203001,15.23809523,5,3,"MATRIX","Western Cascades","OR","N",2,"ORWFT",-122.85390003453,42.6746805483981,0,0
"ORLNG0006","ORLNG",6,2012,"STATUS_AND_TREND",160,"{5F97C861-D255-7BF0-3283-D879201F3377}","OR","170900020201","Umpqua National Forest","FSR6","WC","2012ORLNG1006",2012,"middle",24.16991576,19.64245458,38.13493825,26.73958166,0.07308924,5.72045039,0.40686942,796,6,14.28571428,8,6,"MATRIX","Western Cascades","OR","N",2,"ORLNG",-122.668996736639,43.6846175293118,819.801699999996,0
"ORLNG0005","ORLNG",5,2012,"STATUS_AND_TREND",160,"{29C2DECF-21AC-D010-018E-3D3375EAD4F5}","OR","170900020201","Umpqua National Forest","FSR6","WC","2012ORLNG1005",2012,"imp90",NA,0,27.95303132,13.72422051,0.15200646,4.81824263,0.39061351,679,NA,20.95238095,6,4,"MATRIX","Western Cascades","OR","N",2,"ORLNG",-122.656864468551,43.7474905602077,0,0
"ORLNG0005","ORLNG",5,2012,"STATUS_AND_TREND",160,"{29C2DECF-21AC-D010-018E-3D3375EAD4F5}","OR","170900020201","Umpqua National Forest","FSR6","WC","2012ORLNG9005",2012,"imp90",NA,40.68376162,38.50496889,39.77619589,0.14698273,4.44633349,0.39790441,679,NA,13.33333333,12,6,"MATRIX","Western Cascades","OR","N",2,"ORLNG",-122.656864468551,43.7474905602077,0,0
"ORDER0007","ORDER",7,2012,"STATUS_AND_TREND",160,"{A91E6ED1-8751-5D75-FF4D-AB28EAFBAAFD}","OR","171003110502","Medford BLM","ORBLM","KS","2012ORDER1007",2012,"middle",52.33538475,41.66703666,35.0263059,42.05848436,0.13086376,3.14261207,0.32150584,655,2.6,23.8095238,2,2,"LSR","Klamath/Siskiyou","OR","N",2,"ORDER",-123.471656050377,42.3126314269495,625.028699999995,0
"ORDER0011","ORDER",11,2012,"STATUS_AND_TREND",160,"{5CE60F72-216B-BDD5-901A-9C49F08C6C7A}","OR","171003110502","Medford BLM","ORBLM","KS","2012ORDER1011",2012,"middle",NA,9.06505886,55.22263836,32.19942113,0.02365516,3.39679169,0.26843509,496,NA,15.23809523,5,3,"LSR","Klamath/Siskiyou","OR","N",2,"ORDER",-123.508216046833,42.2999647647879,435.028099999996,0
"ORDER0021","ORDER",21,2012,"STATUS_AND_TREND",160,"{F63606EC-6356-5B3D-E33C-BF4B017B138A}","OR","171003110502","Medford BLM","ORBLM","KS","2012ORDER1021",2012,"imp90",NA,63.63425739,25.97213093,45.07329477,0.2387034,3.6376091,0.31962933,710,NA,1.9047619,2,2,"LSR","Klamath/Siskiyou","OR","N",2,"ORDER",-123.478362729029,42.2330547664873,644.030100000004,0
"ORDER0031","ORDER",31,2012,"STATUS_AND_TREND",160,"{ED629565-42F9-9C51-EB68-2444983CF086}","OR","171003110502","Medford BLM","ORBLM","KS","2012ORDER1031",2012,"middle",67.19362724,63.89812197,33.15211499,53.65771209,0.06638858,3.28976403,0.51413698,594,6.4,3.8095238,2,1,"LSR","Klamath/Siskiyou","OR","N",2,"ORDER",-123.480635516921,42.3030556291075,541.148700000005,0
"ORDER0019","ORDER",19,2012,"STATUS_AND_TREND",160,"{A2D9F462-2556-3467-1F41-079A31A5324E}","OR","171003110502","Medford BLM","ORBLM","KS","2012ORDER1019",2012,"imp75",67.06121353,44.85745136,33.96229669,47.43603011,0.0399048,3.65845723,0.24286676,535,1.80952381,17.14285714,3,1,"LSR","Klamath/Siskiyou","OR","N",2,"ORDER",-123.489143448465,42.308471695915,542.128400000001,0
"ORDER0027","ORDER",27,2012,"STATUS_AND_TREND",160,"{C0D00689-6C1E-E607-9245-84D4795375A5}","OR","171003110502","Medford BLM","ORBLM","KS","2012ORDER1027",2012,"imp90",57.42467652,60.94030656,45.3583779,53.70354562,0.18059702,4.19607743,0.27768865,632,2.309945632,8.57142857,4,2,"LSR","Klamath/Siskiyou","OR","N",2,"ORDER",-123.452775929186,42.2522166289061,712.578299999994,0
"ORFOR0003","ORFOR",3,2012,"STATUS_AND_TREND",160,"{47798752-1D69-B902-60A7-BDBE5F51ED6A}","OR","171003070402","Rogue River-Siskiyou National Forest","FSR6","HC","2012ORFOR1003",2012,"imp90",72.96080709,100,55.96602175,75.45285587,0.08409352,4.58124222,0.40088808,1196,0,0.95238095,6,2,"MATRIX","High Cascades","OR","N",2,"ORFOR",-122.353877061889,42.5218902602613,0,0
"ORFOR0010","ORFOR",10,2012,"STATUS_AND_TREND",160,"{574BE02E-05C8-BA5B-D8CD-DBF75B9CBE99}","OR","171003070402","Rogue River-Siskiyou National Forest","FSR6","HC","2012ORFOR1010",2012,"imp90",70.9041792,65.93129967,47.4552655,60.36881822,0.12011674,3.78583582,0.50471286,1297,4.15531846,15.23809523,3,1,"MATRIX","High Cascades","OR","N",2,"ORFOR",-122.337315992768,42.496876608372,0,0
"CASQW0023","CASQW",23,2012,"STATUS_AND_TREND",160,"{C567A0F6-2127-CAD3-3062-FCA1E6899C10}","CA","180200031203","Shasta-Trinity National Forest","FSR5","KS","2012CASQW1023",2012,"imp75",70.70883951,44.69398498,38.68365571,50.1345587,0.01860238,7.28664684,0.31958223,434,0,8.57142857,1,1,"MATRIX","Klamath/Siskiyou","CA","N",2,"CASQW",-122.137190476592,40.874432745105,435.868700000006,0
"CASQW0023","CASQW",23,2012,"STATUS_AND_TREND",160,"{C567A0F6-2127-CAD3-3062-FCA1E6899C10}","CA","180200031203","Shasta-Trinity National Forest","FSR5","KS","2012CASQW9023",2012,"imp75",70.70883951,48.60989971,41.31279896,52.35321603,0.01934063,8.05518971,0.33131552,434,0,7.69230769,2,1,"MATRIX","Klamath/Siskiyou","CA","N",2,"CASQW",-122.137190476592,40.874432745105,435.868700000006,0
"CASQW0008","CASQW",8,2012,"STATUS_AND_TREND",160,"{02182472-B448-2E8B-5282-962A1810B567}","CA","180200031203","Shasta-Trinity National Forest","FSR5","KS","2012CASQW1008",2012,"middle",68.34248685,84.55631114,31.93231376,60.61027975,0.02039263,8.56881874,0.491053,349,3.066666667,1.9047619,0,0,"MATRIX","Klamath/Siskiyou","CA","N",2,"CASQW",-122.133415814143,40.8507430795698,334.059200000003,0
"CASQW0008","CASQW",8,2012,"STATUS_AND_TREND",160,"{02182472-B448-2E8B-5282-962A1810B567}","CA","180200031203","Shasta-Trinity National Forest","FSR5","KS","2012CASQW9008",2012,"middle",68.11913523,79.26198746,37.16482368,60.51869576,0.02216916,8.57157947,0.49723207,349,3.312335958,2.85714285,1,1,"MATRIX","Klamath/Siskiyou","CA","N",2,"CASQW",-122.133415814143,40.8507430795698,334.059200000003,0
"CASQW0017","CASQW",17,2012,"STATUS_AND_TREND",160,"{8AB46CD9-A8C0-3071-CD72-C9361853C37B}","CA","180200031203","Shasta-Trinity National Forest","FSR5","KS","2012CASQW1017",2012,"ref",68.28862553,75.86546965,37.86653469,59.65880229,0.09607016,4.8560885,0.30031045,475,3.265210843,0,2,1,"MATRIX","Klamath/Siskiyou","CA","N",2,"CASQW",-122.140017642084,40.8848220775945,428.398400000005,0
"CASQW0001","CASQW",1,2012,"STATUS_AND_TREND",160,"{2714BFDE-72E9-6B41-2092-3240E4FD1D01}","CA","180200031203","Shasta-Trinity National Forest","FSR5","KS","2012CASQW1001",2012,"imp75",67.47397479,40.36645872,33.25990752,45.8060938,0.07438832,4.1757758,0.32158911,405,3.586563307,7.61904761,0,0,"MATRIX","Klamath/Siskiyou","CA","N",2,"CASQW",-122.155319812264,40.8378202497139,350.188899999994,0
"CASQW0003","CASQW",3,2012,"STATUS_AND_TREND",160,"{67A3B356-17EB-25D8-1E39-482B10D25FFF}","CA","180200031203","Shasta-Trinity National Forest","FSR5","KS","2012CASQW1003",2012,"ref",NA,0,28.92773448,14.21983086,0.0446054,5.20012023,0.25685647,438,NA,13.33333333,0,0,"MATRIX","Klamath/Siskiyou","CA","N",2,"CASQW",-122.139301978083,40.8661897462623,373.858800000002,0
"CASQW0042","CASQW",42,2012,"STATUS_AND_TREND",160,"{D07ACFED-5757-12D3-E953-653763C4D7EB}","CA","180200031203","Shasta-Trinity National Forest","FSR5","KS","2012CASQW1042",2012,"middle",67.59197645,27.12137244,38.356228,43.0811238,0.01947198,4.69684887,0.33001119,460,3.455732354,11.42857142,1,1,"MATRIX","Klamath/Siskiyou","CA","N",2,"CASQW",-122.140779581305,40.8809608744132,0,0
"CAFRN0011","CAFRN",11,2012,"STATUS_AND_TREND",160,"{17F5C3CF-1C62-64CD-4C40-972C6E9454B9}","CA","180102111104","Shasta-Trinity National Forest","FSR5","KS","2012CAFRN1011",2012,"imp90",NA,12.29521218,51.99281012,32.19958642,0.12887114,1.39399345,0.16935267,508,NA,42.3076923,3,2,"RES","Klamath/Siskiyou","CA","N",2,"CAFRN",-123.271095258854,40.7338241177404,473.479399999997,0
"CAFRN0038","CAFRN",38,2012,"STATUS_AND_TREND",160,"{D40A0823-7213-4B96-12C8-EE607B4BAC7C}","CA","180102111104","Shasta-Trinity National Forest","FSR5","KS","2012CAFRN1038",2012,"imp90",68.21105225,65.29080205,7.27621422,45.68007833,0.13695714,2.23552631,0.36323034,1174,1.416666667,12.38095238,0,0,"RES","Klamath/Siskiyou","CA","N",2,"CAFRN",-123.227534140865,40.6786336525367,1148.8135,0
"CAFRN0004","CAFRN",4,2012,"STATUS_AND_TREND",160,"{4E1023E1-B801-4B4B-2F0A-399EF1F9657B}","CA","180102111104","Shasta-Trinity National Forest","FSR5","KS","2012CAFRN1004",2012,"imp75",NA,54.90008171,71.66350743,63.86503765,0.29117918,3.55173705,0.20874965,1339,NA,20,9,7,"RES","Klamath/Siskiyou","CA","N",2,"CAFRN",-123.230998875721,40.6724647206482,1308.5095,0
"CAFRN0043","CAFRN",43,2012,"STATUS_AND_TREND",160,"{EC7B03CC-F600-5FCF-DB2D-A28B64E2819E}","CA","180102111104","Shasta-Trinity National Forest","FSR5","KS","2012CAFRN1043",2012,"middle",61.58462991,57.98379873,50.43135537,55.73648831,0.15358047,1.33653839,0.21232016,1674,5.333333333,17.14285714,5,5,"RES","Klamath/Siskiyou","CA","N",2,"CAFRN",-123.216006879786,40.6662361865385,1606.554,0
"CAFRN0016","CAFRN",16,2012,"STATUS_AND_TREND",160,"{74891894-6C5B-8C0C-8431-18946BB0169C}","CA","180102111104","Shasta-Trinity National Forest","FSR5","KS","2012CAFRN1016",2012,"ref",65.02526757,44.92650323,53.75591893,53.52529566,0.10813948,3.93412989,0.27801607,521,6.303385417,13.33333333,5,3,"RES","Klamath/Siskiyou","CA","N",2,"CAFRN",-123.248616193397,40.7541275159676,1127.8195,0
"CAFRN0013","CAFRN",13,2012,"STATUS_AND_TREND",160,"{5BC2A377-9F92-8C1E-2433-28E0A19DF5C1}","CA","180102111104","Shasta-Trinity National Forest","FSR5","KS","2012CAFRN1013",2012,"imp90",73.33852052,65.76981633,64.04273424,66.70674186,0.29050808,2.08892305,0.40124347,1456,1.111111111,8.57142857,8,6,"RES","Klamath/Siskiyou","CA","N",2,"CAFRN",-123.220010478479,40.6714827197651,1423.11380000001,0
