"SITE_ID","YEAR","VISIT_NO","LOC_NAME","DATE_COL","TEAM_ID","XSTATUS","VALXSTAT","SITESAMP","MLAT_DD","MLON_DD","XLAT_DD","XLON_DD","MLAT_DEG","MLAT_MIN","MLAT_SEC","MLON_DEG","MLON_MIN","MLON_SEC","XLAT_DEG","XLAT_MIN","XLAT_SEC","XLON_DEG","XLON_MIN","XLON_SEC","XDIMEN","XGPSCOOR","VER_STAT","GPS_VER","LOC_VER","SIG_VER","RDS_VER","TOP_VER","OTH_VER","RCHWIDTH","RCHUP","RCHDOWN","RCHLEN","COM_IM","STATE","TRCHLEN","XLONDD" 
"OWW04440-0651",2004,1,"Middle Fork Tebo Creek",10/04/2004,"11","SAMPLEABLE","WADEABLE","Y",38.480287,-93.614125,15.445671,-0.425851,38,28,49,93,36,51,15,26,44,0,25,33," ","Y","VERIFIED"," ","N","N","N","Y","N",7.7,154,154, ," ","MO",308,  
"OWW04440-0657",2004,1,"Little Shades Creek",09/29/2004,"2","SAMPLEABLE","WADEABLE","Y",33.424810,-86.775635,33.424800,-86.775720,33,25,29,86,46,32,33,25,29,86,46,33,"3D","Y","VERIFIED","Y","N","Y","Y","Y","N",6,120,120, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","AL",240,  
"OWW04440-0658",2004,1,"Cedar Creek",09/30/2004,"2","SAMPLEABLE","WADEABLE","Y",43.770782,-85.978537,43.770940,-85.978450,43,46,15,85,58,43,43,46,15,85,58,42,"3D","Y","VERIFIED","Y","N","N","N","Y","N",9,180,180, ," ","MI",360,  
"OWW04440-0660",2004,1,"Laurel Creek",09/27/2004,"1","SAMPLEABLE","WADEABLE","Y",37.997410,-80.862223, , ,37,59,51,80,51,44,37,59,50,80,51,43," ","Y","VERIFIED","N","N","N","N","Y","GIS",1,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","WV",150,  
"OWW04440-0661",2004,1,"SANDY CREEK",08/04/2004,"6","SAMPLEABLE","WADEABLE","Y",33.746160,-95.929640,33.746070,-95.929600,33,44,46,95,55,47,33,44,46,95,55,47,"3D","Y","VERIFIED","Y","N","N","N","Y","N",4,80,80, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","TX",160,  
"OWW04440-0663",2004,1,"Jennie Weber Creek",08/24/2004,"4","SAMPLEABLE","WADEABLE","Y",45.733568,-89.308386,45.733600,-89.308470,45,44,1,89,18,30,45,44,1,89,18,30,"3D","Y","VERIFIED","Y","Y","N","N","Y","N",8,160,160, ," ","WI",320,  
"OWW04440-0665",2004,1,"Mill Bayou",06/30/2004,"2","SAMPLEABLE","WADEABLE","Y",32.660945,-91.995753,32.660950,-91.995750,32,39,39,91,59,45,32,39,39,91,59,45,"3D","Y","VERIFIED","Y","Y","Y","Y","N","N",7,140,140, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","LA",280,  
"OWW04440-0666",2004,1,"Flat Run",10/15/2004,"2","SAMPLEABLE","WADEABLE","Y",39.911145,-81.676959,39.911140,-81.676840,39,54,40,81,40,37,39,54,40,81,40,37,"3D","Y","VERIFIED","Y","N","N","N","N","N",5,100,100, ," ","OH",200,  
"OWW04440-0669",2004,1,"Richardson Creek",08/05/2004,"6","SAMPLEABLE","WADEABLE","Y",32.280290,-97.970300,32.280460,-97.970110,32,16,49,97,58,13,32,16,50,97,58,12,"3D","Y","VERIFIED","Y","Y","Y","Y","Y","N",4,80,80, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","TX",160,  
"OWW04440-0670",2004,1,"East Fork Barrel River",09/13/2004,"2","SAMPLEABLE","WADEABLE","Y",36.650760,-85.785607,36.650800,-85.785600,36,39,3,85,47,8,36,39,3,85,47,8,"3D","Y","VERIFIED","Y","N","N","Y","N","N",22,440,440, ," ","KY",880,  
"OWW04440-0672",2004,1,"Dewitt Creek",09/12/2004,"2","SAMPLEABLE","WADEABLE","Y",38.816889,-86.415560,38.816970,-86.415560,38,49,1,86,24,56,38,49,1,86,24,56,"3D","Y","VERIFIED","Y","N","N","Y","Y","N",5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","IN",200,  
"OWW04440-0676",2004,1,"Sandymush Creek",09/14/2004,"1","SAMPLEABLE","WADEABLE","Y",35.682091,-82.779124,35.682093,-82.779121,35,40,56,82,46,45,35,40,56,82,46,45,"3D","Y","VERIFIED","Y","N","N","N","N","N",9,180,180, ," ","NC",360,  
"OWW04440-0677",2004,1,"Fletcher Creek",07/15/2004,"1","SAMPLEABLE","WADEABLE","Y",35.106626,-93.949033,35.106600,-93.949000,35,6,24,93,56,57,35,6,24,93,56,56,"3D","Y","VERIFIED","Y","Y","N","N","Y","N",4,150,150, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","AR",300,  
"OWW04440-0678",2004,1,"Barnaby Run",10/11/2004,"16","SAMPLEABLE","WADEABLE","Y",38.827914,-76.981415,38.827910,-76.981420,38,49,40,76,58,53,38,49,40,76,58,53,"2D","Y","VERIFIED","Y","N","N","N","N","N",4,80,80, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","MD",160,  
"OWW04440-0680",2004,1,"SULPHUR CREEK",11/09/2004,"11","SAMPLEABLE","WADEABLE","Y",39.114388,-92.790134,15.517726,-0.432873,39,6,52,92,47,24,15,31,4,0,25,58," ","N","VERIFIED","Y","N","N","N","Y","N",5.2,104,104, ," ","MO",208,  
"OWW04440-0682",2004,1,"West Branch Mill Creek",08/24/2004,"2","SAMPLEABLE","WADEABLE","Y",41.584956,-76.968600,41.584950,-76.968610,41,35,6,76,58,7,41,35,6,76,58,7,"3D","Y","VERIFIED","Y","N","Y","Y","Y","N",7,140,140, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","PA",280,  
"OWW04440-0683",2004,1,"West Branch of Fox River",10/15/2004,"5","SAMPLEABLE","WADEABLE","Y",46.489716,-86.109379,46.489650,-86.109330,46,29,23,86,6,34,46,29,23,86,6,34,"3D","Y","VERIFIED","Y","N","N","N","Y","Aerial",4,80,80, ," ","MI",160,  
"OWW04440-0686",2004,1,"Bumbee Creek",07/26/2004,"7","SAMPLEABLE","WADEABLE","Y",35.687959,-84.986867,35.687960,-84.987090,35,41,17,84,59,13,35,41,17,84,59,14,"3D","Y","VERIFIED","Y","Y","N","Y","Y","N",1,60,90, ," ","TN",150,  
"OWW04440-0692",2004,1,"Falling Creek",09/29/2004,"1","SAMPLEABLE","WADEABLE","Y",35.385368,-77.754145,35.385369,-77.754146,35,23,7,77,45,15,35,23,7,77,45,15,"3D","Y","VERIFIED","Y","N","Y","Y","Y","N",0.78,75,75, ," ","NC",150,  
"OWW04440-0693",2004,1,"Little River",09/29/2004,"1","SAMPLEABLE","WADEABLE","Y",34.525401,-94.968572,34.526070,-94.968570,34,31,31,94,58,7,34,31,34,94,58,7,"3D","Y","VERIFIED","Y","N","N","Y","Y","N",25,500,500, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","OK",1000,  
"OWW04440-0694",2004,1,"Little Tallahatchee Creek",09/30/2004,"2","SAMPLEABLE","WADEABLE","Y",33.778638,-85.759662,33.778640,-85.759690,33,46,43,85,45,35,33,46,43,85,45,35,"3D","Y","VERIFIED","Y","N","N","Y","Y","N",3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","AL",150,  
"OWW04440-0696",2004,1,"Killsnake River",09/22/2004,"1","SAMPLEABLE","WADEABLE","Y",44.096165,-88.187175,44.096170,-88.187150,44,5,46,88,11,14,44,5,46,88,11,14,"3D","Y","VERIFIED","Y","N","N","Y","Y","N",7,140,140, ," ","WI",280,  
"OWW04440-0697",2004,1,"Big Creek",06/30/2004,"2","SAMPLEABLE","WADEABLE","Y",36.339836,-92.122523,36.339780,-92.122380,36,20,23,92,7,21,36,20,23,92,7,21,"3D","Y","VERIFIED","Y","N","N","N","N","N",11,220,220, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","AR",440,  
"OWW04440-0698",2004,1,"McNuff Branch",10/05/2004,"1","SAMPLEABLE","WADEABLE","Y",41.537632,-78.147752,41.537510,-78.147300,41,32,15,78,8,52,41,32,15,78,8,50,"2D","Y","VERIFIED","Y","N","N","Y","Y","N",3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","PA",150,  
"OWW04440-0700",2004,1,"Plum Creek",09/20/2004,"2","SAMPLEABLE","WADEABLE","Y",39.675401,-90.525213,39.675250,-90.525250,39,40,31,90,31,31,39,40,31,90,31,31," ","Y","VERIFIED","Y","Y","N","Y","Y","N",6,120,120, ," ","IL",240,  
"OWW04440-0708",2004,1,"West Fork Linville River",09/02/2004,"1","SAMPLEABLE","WADEABLE","Y",36.081674,-81.877509,36.081677,-81.877507,36,4,54,81,52,39,36,4,54,81,52,39,"3D","Y","VERIFIED","Y","N","N","Y","Y","N",4,80,80, ," ","NC",160,  
"OWW04440-0709",2004,1,"Rocky Branch",07/16/2004,"1","SAMPLEABLE","WADEABLE","Y",35.580108,-92.082498, , ,35,34,48,92,4,57,35,34,48,92,4,58," ","Y","VERIFIED","N","N","N","Y","N","N",2,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","AR",150,  
"OWW04440-0712",2004,1,"Sandy Brook",09/10/2004,"2","SAMPLEABLE","WADEABLE","Y",38.112031,-86.709185,38.112030,-86.709200,38,6,43,86,42,33,38,6,43,86,42,33,"3D","Y","VERIFIED","Y","Y","Y","Y","Y","N",2,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","IN",150,  
"OWW04440-0713",2004,1,"ATTOYAC BAYOU",10/20/2004,"2","SAMPLEABLE","WADEABLE","Y",31.956389,-94.586914,31.956920,-31.956270,31,57,23,94,35,13,31,57,25,31,57,23,"2D","Y","VERIFIED","Y","Y","N","Y","Y","N",4,80,80, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","TX",160,-94.58691 
"OWW04440-0717",2004,1,"Rio Santa Barbara",09/03/2004,"1","SAMPLEABLE","WADEABLE","Y",36.148635,-105.671828,36.148040,-105.672490,36,8,55,105,40,19,36,8,53,105,40,21,"3D","Y","VERIFIED","Y","Y","N","N","N","N",4,75,75, ,"Created CHEMDATE (9/4/2004), too much rain on previous day Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","NM",150,  
"OWW04440-0723",2004,1,"Seminole Creek",08/12/2004,"1","SAMPLEABLE","WADEABLE","Y",36.309261,-95.362903,36.309210,-95.362980,36,18,33,95,21,46,36,18,33,95,21,47,"3D","Y","VERIFIED","Y","N","N","Y","Y","N",8,160,160, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","OK",320,  
"OWW04440-0725",2004,1,"Carter's Creek",07/20/2004,"1","SAMPLEABLE","WADEABLE","Y",34.506450,-94.188414, , ,34,30,23,94,11,18,34,30,24,94,11,20," ","Y","VERIFIED","N","N","Y","Y","Y","N",3,150,150, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","AR",300,  
"OWW04440-0727",2004,1,"SFK Main Creek",10/12/2004,"4","SAMPLEABLE","WADEABLE","Y",45.571488,-90.635273,45.571280,-90.635250,45,34,17,90,38,7,45,34,17,90,38,7,"3D","Y","VERIFIED","Y","N","N","N","N","N",3,75,75, ," ","WI",150,  
"OWW04440-0736",2004,1,"BORUM RUN",10/08/2004,"2","SAMPLEABLE","WADEABLE","Y",40.760881,-84.988419,40.760920,-84.988370,40,45,39,84,59,18,40,45,39,84,59,18,"3D","Y","VERIFIED","Y","N","N","N","N","N",1,75,75, ," ","IN",150,  
"OWW04440-0739",2004,1,"UNNAMED",09/08/2004,"1","SAMPLEABLE","INTWADE","Y",39.314558,-96.369557,39.314550,-96.369550,39,18,52,96,22,10,39,18,52,96,22,10,"3D","Y","VERIFIED","Y","N","N","N","Y","N",3.5,75,75, ," ","KS",150,  
"OWW04440-0743",2004,1,"Arrowhead River",10/05/2004,"4","SAMPLEABLE","WADEABLE","Y",44.179610,-88.636467,44.179680,-88.636570,44,10,47,88,38,11,44,10,47,88,38,12,"3D","Y","VERIFIED","Y","N","N","N","Y","N",7,140,140, ," ","WI",280,  
"OWW04440-0747",2004,1,"Walsh Ditch",10/09/2004,"5","SAMPLEABLE","WADEABLE","Y",46.232535,-86.116937,46.232490,-86.116900,46,13,57,86,7,1,46,13,57,86,7,1,"3D","Y","VERIFIED","Y","Y","N","N","Y","Aerial.",10,200,200, ," ","MI",400,  
"OWW04440-0750",2004,1,"POPLAR CREEK",07/28/2004,"7","SAMPLEABLE","WADEABLE","Y",36.065586,-84.378398,36.065580,-84.378680,36,3,56,84,22,42,36,3,56,84,22,43,"2D","Y","VERIFIED","Y","N","N","Y","Y","N",4,75,75, ," ","TN",150,  
"OWW04440-0752",2004,1,"Unknown",10/06/2004,"2","SAMPLEABLE","WADEABLE","Y",39.766711,-84.888768,39.766740,-84.888730,39,46,0,84,53,20,39,46,0,84,53,19,"3D","Y","VERIFIED","Y","N","N","Y","N","N",3,75,75, ," ","IN",150,  
"OWW04440-0760",2004,1,"W. FORK ST. JOSEPH RIVER",10/07/2004,"2","SAMPLEABLE","WADEABLE","Y",41.736433,-84.725947,41.736450,-84.725970,41,44,11,84,43,33,41,44,11,84,43,33,"3D","Y","VERIFIED","Y","N","N","Y","N","N",7,140,140, ,"Corrected DATE_COL based on numerous forms and lab data","MI",280,  
"OWW04440-0762",2004,1,"U.T. to Huron River",10/09/2004,"2","SAMPLEABLE","WADEABLE","Y",41.292001,-82.590951,41.292170,-82.590980,41,17,31,82,35,27,41,17,32,82,35,28,"3D","Y","VERIFIED","Y","N","N","Y","N","N",4,80,80, ," ","OH",160,  
"OWW04440-0766",2004,1,"Yocum Creek",09/20/2004,"2","SAMPLEABLE","WADEABLE","Y",38.032017,-83.358816,38.031980,-83.358870,38,1,55,83,21,32,38,1,55,83,21,32,"3D","Y","VERIFIED","Y","N","N","Y","N","N",6,120,120, ," ","KY",240,  
"OWW04440-0771",2004,1,"South Fork Taylor Bayou",10/25/2004,"2","SAMPLEABLE","WADEABLE","Y",29.887579,-94.364613,29.887440,-94.364620,29,53,15,94,21,53,29,53,15,94,21,53,"3D","Y","VERIFIED","Y","Y","N","Y","Y","N",5,100,100, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","TX",200,  
"OWW04440-0772",2004,1,"U.T. TO BLAKE FORK",09/16/2004,"2","SAMPLEABLE","WADEABLE","Y",36.825148,-84.179092,36.825060,-84.179220,36,49,31,84,10,45,36,49,30,84,10,45,"3D","Y","VERIFIED","Y","N","N","Y","N","N",3,75,75, ," ","KY",150,  
"OWW04440-0773",2004,1,"Bogue Phalia",09/28/2004,"9","SAMPLEABLE","WADEABLE","Y",33.233920,-90.781245, , ,33,14,2,90,46,52,33,14,2,90,46,52," ","Y","VERIFIED","N","N","N","Y","Y","N",18,360,360, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","MS",720,  
"OWW04440-0774",2004,1,"UNKNOWN",10/10/2004,"1","SAMPLEABLE","WADEABLE","Y",40.734963,-81.636725,40.734980,-81.636900,40,44,6,81,38,12,40,44,6,81,38,13,"3D","Y","VERIFIED","Y","N","N","Y","N","N",1,75,75, ," ","OH",150,  
"OWW04440-0775",2004,1,"Unknown",10/23/2004,"2","SAMPLEABLE","WADEABLE","Y",47.635077,-92.187296,47.635020,-92.187430,47,38,6,92,11,14,47,38,6,92,11,15,"3D","Y","VERIFIED","Y","N","N","N","N","Railroad line.",4,80,80, ," ","MN",160,  
"OWW04440-0784",2004,1,"Unknown",10/22/2004,"2","SAMPLEABLE","WADEABLE","Y",41.979197,-89.185970,41.979230,-89.186280,41,58,45,89,11,9,41,58,45,89,11,11,"3D","Y","VERIFIED","Y","N","N","N","N","N",5,100,100, ," ","IL",200,  
"OWW04440-0785",2004,1,"Short Creek",07/20/2004,"3","SAMPLEABLE","WADEABLE","Y",33.551106,-87.078796,33.551110,-87.078750,33,33,4,87,4,44,33,33,4,87,4,44,"3D","Y","VERIFIED","Y","N","N","Y","Y","N",8,160,160, ," ","AL",320,  
"OWW04440-0791",2004,1,"Unnamed Creek",10/18/2004,"4","SAMPLEABLE","WADEABLE","Y",44.551481,-90.652245,44.551570,-90.652540,44,33,5,90,39,8,44,33,6,90,39,9,"3D","Y","VERIFIED","Y","N","N","Y","Y","N",4,80,80, ," ","WI",160,  
"OWW04440-0797",2004,1,"Middle Bosque River",08/07/2004,"6","SAMPLEABLE","WADEABLE","Y",31.541350,-97.416345,31.541260,-97.416730,31,32,29,97,24,59,31,32,29,97,25,0,"3D","Y","VERIFIED","Y","Y","N","Y","Y","N",17,720,0, ," ","TX",720,  
"OWW04440-0798",2004,1,"Pounding Mill",10/05/2004,"1","SAMPLEABLE","WADEABLE","Y",35.022614,-83.696417,35.022617,-83.696419,35,1,21,83,41,47,35,1,21,83,41,47,"3D","Y","VERIFIED","Y","N","N","Y","N","N",3.4,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","NC",150,  
"OWW04440-0801",2004,1,"NO NAME",07/25/2004,"2","SAMPLEABLE","WADEABLE","Y",30.185124,-83.987021,30.184990,-83.986890,30,11,6,83,59,13,30,11,6,83,59,13,"3D","Y","VERIFIED","Y","N","Y","Y","N","N",3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","FL",150,  
"OWW04440-0803",2004,1,"COMMISSION CREEK",08/04/2004,"8","SAMPLEABLE","WADEABLE","Y",36.038305,-99.930060,36.038480,-99.930220,36,2,18,99,55,48,36,2,19,99,55,49,"3D","Y","VERIFIED","Y","N","N","N","Y","N",2,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","OK",150,  
"OWW04440-0804",2004,1,"Moore's Creek",09/13/2004,"1","SAMPLEABLE","WADEABLE","Y",35.547840,-82.653079,35.547842,-82.653079,35,32,52,82,39,11,35,32,52,82,39,11,"3D","Y","VERIFIED","Y","N","Y","N","Y","N",2.2,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","NC",150,  
"OWW04440-0805",2004,1,"Frog Bayou",07/28/2004,"1","SAMPLEABLE","WADEABLE","Y",35.759006,-94.025742,35.758730,-94.025610,35,45,32,94,1,33,35,45,31,94,1,32,"3D","Y","VERIFIED","Y","N","N","Y","Y","N",10,200,200, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","AR",400,  
"OWW04440-0807",2004,1,"BUFFALO CREEK",10/21/2004,"2","SAMPLEABLE","WADEABLE","Y",44.800163,-94.041116,44.800200,-94.041300,44,48,1,94,2,28,44,48,1,94,2,29,"3D","Y","VERIFIED","Y","N","N","Y","N","N",14,280,280, ," ","MN",560,  
"OWW04440-0809",2004,1,"McFaddin Creek",08/12/2004,"2","SAMPLEABLE","WADEABLE","Y",31.974230,-94.247310,31.974118,-94.247839,31,58,27,94,14,50,31,58,27,94,14,52,"3D","Y","VERIFIED","Y","N","N","N","N","N",3.6,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","TX",150,  
"OWW04440-0811",2004,1,"Ash Creek",10/27/2004,"5","SAMPLEABLE","WADEABLE","Y",46.811700,-89.598680,46.811660,-89.598790,46,48,42,89,35,55,46,48,42,89,35,56,"3D","Y","VERIFIED","Y","Y","Y","Y","N","N",4,80,80, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","MI",160,  
"OWW04440-0814",2004,1,"London Branch",08/10/2004,"7","SAMPLEABLE","WADEABLE","Y",35.140628,-84.758938,35.140580,-84.758580,35,8,26,84,45,32,35,8,26,84,45,31,"3D","Y","VERIFIED","Y","N","N","Y","Y","N",5,100,100, ," ","TN",200,  
"OWW04440-0822",2004,1,"Glady Creek",09/23/2004,"2","SAMPLEABLE","WADEABLE","Y",33.149555,-83.546277,33.149527,-83.546305,33,8,58,83,32,47,33,8,58,83,32,47,"3D","Y","VERIFIED","Y","N","N","N","Y","N",3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","GA",150,  
"OWW04440-0823",2004,1,"MUD CREEK",10/25/2004,"1","SAMPLEABLE","WADEABLE","Y",46.553567,-92.352585,46.553550,-92.352600,46,33,13,92,21,9,46,33,13,92,21,9," ","Y","VERIFIED"," ","N","N","N","N","N",4,80,80, ," ","MN",160,  
"OWW04440-0825",2004,1,"No Name",07/25/2004,"3","SAMPLEABLE","WADEABLE","Y",34.091700,-87.737900,34.091720,-87.737720,34,5,30,87,44,16,34,5,30,87,44,16,"3D","Y","VERIFIED","Y","Y","N","Y","Y","N",3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","AL",150,  
"OWW04440-0828",2004,1,"Unknown",10/24/2004,"2","SAMPLEABLE","WADEABLE","Y",39.738488,-88.667553,39.738410,-88.667400,39,44,19,88,40,3,39,44,18,88,40,3,"3D","Y","VERIFIED","Y","Y","N","N","N","N",6,120,120, ," ","IL",240,  
"OWW04440-0829",2004,1,"Lone Tree Branch",10/27/2004,"2","SAMPLEABLE","WADEABLE","Y",29.426530,-96.186160,29.426401,-96.186569,29,25,36,96,11,10,29,25,35,96,11,12,"3D","Y","VERIFIED","Y","Y","N","N","N","N",2.9,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","TX",150,  
"OWW04440-0830",2004,1,"Big Beaver Creek",10/05/2004,"1","SAMPLEABLE","WADEABLE","Y",33.756364,-80.901877,33.756680,-80.901890,33,45,23,80,54,7,33,45,24,80,54,7,"3D","Y","VERIFIED","Y","N","N","Y","Y","N",6,120,120, ," ","SC",240,  
"OWW04440-0835",2004,1,"Gray Horse Creek",08/10/2004,"8","SAMPLEABLE","WADEABLE","Y",36.525273,-96.643487,36.525270,-96.643480,36,31,31,96,38,37,36,31,31,96,38,37,"3D","Y","VERIFIED","Y","N","N","N","Y","N",6,120,120, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","OK",240,  
"OWW04440-0836",2004,1,"UT STEVEN'S CREEK",09/22/2004,"1","SAMPLEABLE","WADEABLE","Y",35.162878,-80.656753,35.162880,-80.656752,35,9,46,80,39,24,35,9,46,80,39,24,"3D","Y","VERIFIED","Y","N","N","N","N","N",17,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","NC",150,  
"OWW04440-0841",2004,1,"LOBANILLA CREEK",09/02/2004,"1","SAMPLEABLE","WADEABLE","Y",31.482070,-93.959820,31.482026,-93.959619,31,28,55,93,57,35,31,28,55,93,57,35,"3D","Y","VERIFIED","Y","N","N","Y","Y","N",3,7,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","TX",75,  
"OWW04440-0845",2004,1,"Rio Nutrias",09/15/2004,"1","SAMPLEABLE","WADEABLE","Y",36.597660,-106.500280,36.597660,-106.499790,36,35,52,106,30,1,36,35,52,106,29,59,"3D","Y","VERIFIED","Y","N","N","N","N","N",1,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","NM",150,  
"OWW04440-0846",2004,1,"Millers Creek",09/23/2004,"7","SAMPLEABLE","WADEABLE","Y",36.435300,-87.001892,36.435280,-87.002190,36,26,7,87,0,7,36,26,7,87,0,8,"3D","Y","VERIFIED","Y","Y","N","Y","Y","N",3,75,75, ," ","TN",150,  
"OWW04440-0849",2004,1,"NNT MURDER CREEK",10/22/2004,"3","SAMPLEABLE","WADEABLE","Y",31.676478,-87.083831,31.676630,-87.083900,31,40,35,87,5,2,31,40,36,87,5,2,"3D","Y","VERIFIED","Y","N","N","Y","Y","N",3,75,75, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","AL",150,  
"OWW04440-0853",2004,1,"Little Missouri",08/13/2004,"2","SAMPLEABLE","WADEABLE","Y",34.316897,-93.909335,34.190220,-93.545690,34,19,1,93,54,34,34,11,25,93,32,44,"3D","N","VERIFIED","Y","N","Y","N","N","N",20,400,400, ,"Crew did not record map coordinates, or slightly different from design file, add map dd coordinates from TT spreadsheet (j. pitt.)","AR",800,  
