"SITE_ID","YEAR","VISIT_NO","XBKA","XUN","XBKF_W","XBKF_H","XINC_H","XPCM","XPCMG","XPMG","XPMGH","XPMGW","XCL","XGB","XC","XG","XCMW","XCMGW","PCAN_C","XCDENBK","XCDENMID","XEMBED","XFC_ALG","XFC_AQM","XFC_LWD","XFC_BRS","XFC_OHV","XFC_UCB","XFC_RCK","XFC_HUM","XFC_ALL","XFC_NAT","XFC_BIG","W1_HALL","W1_HNOAG","W1_HAG","W1H_WALL","W1H_PIPE","LSUB_DMM","LTEST","LRBS_TST","LDMB_BW5","LRBS_BW5","REACHLEN","XSLOPE","XDEPTH","RPGT75","RPGT100","RPMXDEP","RPXAREA","RP100","PCT_FN","PCT_SA","PCT_HP","PCT_RC","PCT_SAFN","PCT_SFGF","PCT_BIGR","PCT_BDRK","PCT_ORG","LSUBD_SD","V1W_MSQ","V4W_MSQ","V1TM100","V4TM100","SINU","SDDEPTH","XWIDTH","XWXD","XWD_RAT","SDWXD","PCT_FA","PCT_FAST","PCT_SLOW","PCT_POOL","PCT_DRS","PCT_SIDE","SAMPLED" 
"OWW04440-0185",2004,1,41.363636364,0.0228571429,12.3,0.4727272727,1.2363636364,0.8571428571,0.8571428571,0.9523809524,0.9047619048,0.9545454545,0.2159090909,0.1215909091,0.4068181818,0.7625,0.8136363636,1.0715909091,0,71.92513369,55.748663102,59.363636364,0,0.1340909091,0.0227272727,0.0636363636,0.0545454545,0.0409090909,0.0272727273,0,0.2090909091,0.2090909091,0.0909090909,0.9848818182,0.9545772727,0.0303045455,0.1136363636,0,1.3944730862,1.0926054607,0.3018676255,1.423632673,-0.029159587,316.8,0.61,29.62,0,0,61.768,3.5039437589,13.272514238,2.8571428571,13.333333333,4.7619047619,0,16.19047619,33.333333333,60.952380952,6.6666666667,0.9523809524,1.2930318201,0.0007190811,0,1.4425505051,0,1.046739471,16.8395758,6.78,2.1996,27.507587711,1.5301919866,0,15,85,43,0,15,"YES" 
"OWW04440-0186",2004,1,18,0,7.5363636364,0.4727272727,1.2909090909,0.9090909091,0.9090909091,0.9545454545,0.9090909091,0.9090909091,0.1704545455,0.1954545455,0.3477272727,0.8579545455,0.55,0.7522727273,0,87.165775401,80.882352941,20,0.0772727273,0,0.0090909091,0.0136363636,0.2431818182,0.0227272727,0.2068181818,0.0045454545,0.5,0.4954545455,0.2431818182,4.4470272727,4.4470272727,0,0.2727272727,0,1.6223702735,1.3020390999,0.3203311736,1.7900287849,-0.167658511,178.2,1.5,19.51,0,0,44.654,0.7041707985,6.7176787738,3.8095238095,0.9523809524,0,5.7142857143,4.7619047619,22.857142857,76.19047619,2.8571428571,0.9523809524,1.1228964064,0.0002591252,0,0.1952861953,0,1.1139845133,12.156799652,4.635,0.8389,32.796842681,0.4013176849,0,31,69,5,0,0,"YES" 
"OWW04440-0191",2004,1,21.863636364,0,5.2545454545,0.5818181818,0.7,0.8181818182,0.8181818182,0.8181818182,0.6818181818,0.8181818182,0.0681818182,0.0977272727,0.2534090909,0.3829545455,0.4545454545,0.6284090909,0,99.732620321,99.197860963,24.636363636,0,0,0.0090909091,0.0772727273,0.0681818182,0.0136363636,0.0090909091,0,0.1772727273,0.1772727273,0.0318181818,0.7424272727,0.7424272727,0,0,0.2727272727,1.0261931478,1.1745321364,-0.148338989,2.0414775029,-1.015284355,150,2.56,8.5231788079,0,0,39.72,0.1418930754,3.5000291926,2.8571428571,8.5714285714,0,0,11.428571429,55.238095238,30.476190476,5.7142857143,0,1.1299341171,0.0023230681,0,1.4193333333,0,1.1050802929,7.7087261698,2.1387096774,0.1608709677,39.680620455,0.1538141177,0,9.2715231788,90.728476821,33.112582781,0,0,"YES" 
"OWW04440-0192",2004,1,20.772727273,0.0045454545,3.1272727273,0.5727272727,0.6363636364,0.8636363636,0.8636363636,1,1,0.0454545455,0.0454545455,0,0.0931818182,0.8772727273,0.1920454545,0.1943181818,0,86.096256684,51.470588235,74.727272727,0,0,0,0.0886363636,0.6840909091,0.0090909091,0,0,0.7818181818,0.7818181818,0.0090909091,1.0757909091,0.3030454545,0.7727454545,0,0,-0.268270004,1.2281061092,-1.496376113,1.7128015289,-1.981071533,149,1.1,22.44,0,0,37.42,1.0414600222,11.183463325,20.952380952,40.952380952,0,0,61.904761905,91.428571429,8.5714285714,0,0,1.1678541694,0.0001244732,0,0.1610738255,0,1.0996970217,9.7832070887,1.6933333333,0.419,8.3438165371,0.3083696841,0,0,100,67.333333333,0,0,"YES" 
"OWW04440-0195",2004,1,44.113636364,0.0663636364,3.0681818182,0.7009090909,1.0145454545,0.9047619048,0.9047619048,1,0.9047619048,0.8571428571,0.0238095238,0.269047619,0.0619047619,0.6130952381,0.2630952381,0.305952381,0.0454545455,50.267379679,38.368983957,100,0.05,0.2568181818,0.0045454545,0.05,0.4363636364,0.0954545455,0,0.0045454545,0.5909090909,0.5863636364,0.1045454545,1.1136636364,0.2121318182,0.9015318182,0,0,-2.110922507,1.3294053589,-3.440327866,1.8559339412,-3.966856449,148.5,1.244,25.055,2,0,91.121,1.0723969511,10.110139606,100,0,0,0,100,100,0,0,0,0,0.0040713306,0,4.8491582492,1.9602693603,1.1624184807,16.701160517,1.5670588235,0.4107470588,8.3256323615,0.3589489764,0,0,99,43,1,1,"YES" 
"OWW04440-0196",2004,1,25.772727273,0,1.4,0.25,0.8809090909,0,0,1,1,0.0454545455,0,0,0,0.8772727273,0.0022727273,0.0045454545,0,45.721925134,18.449197861,58.545454545,0,0,0,0,0.875,0.0045454545,0.0136363636,0,0.8931818182,0.8931818182,0.0181818182,1.7955,0.8788318182,0.9166681818,0,0,0.6367456061,1.3466107358,-0.70986513,1.8634636727,-1.226718067,149,3.35,9.68,0,0,19.085,0.1290403081,2.8579397105,10.476190476,27.619047619,0,0,38.095238095,49.523809524,50.476190476,0,0,1.3642508144,0,0,0,0,1.0668489262,5.2817528105,0.4433333333,0.0416,6.037952788,0.0508477104,0,3.3333333333,96.666666667,2,0,0,"YES" 
"OWW04440-0197",2004,1,42.954545455,0.14,7.5454545455,0.6727272727,1.4272727273,0.8181818182,0.8181818182,0.8636363636,0.5909090909,0.6818181818,0.1772727273,0.1875,0.3079545455,0.4409090909,0.3738636364,0.4284090909,0,82.085561497,85.695187166,33.727272727,0,0,0,0.0090909091,0.0227272727,0.0045454545,0.0136363636,0,0.05,0.05,0.0181818182,1.1666681818,0,1.1666681818,0,0,1.224976908,1.161154921,0.063821987,1.6791702052,-0.454193297,198,0.91,23.25,0,0,53.135,2.1959074259,13.308529854,25,0,0,0,25,29,63,20,8,2.1968731425,0.0028862115,0,2.1777777778,0,1.0373176485,16.434980555,5.92,1.4731,43.826126063,1.2034096253,0,25,75,67,0,0,"YES" 
"OWW04440-0199",2004,1,41.363636364,0,5.2454545455,0.4363636364,0.4363636364, , ,1,1,0, ,0.0022727273, ,0.875, , ,0,31.016042781,0,93.818181818,0,0.875,0,0.0045454545,0.0454545455,0,0,0,0.05,0.05,0,0.5757863636,0.4848727273,0.0909136364,0,0,-1.024473874,1.1832972412,-2.207771115,1.3483457546,-2.372819628,160,0.409,54.435643564,0,0,68.1552,3.693712,18.46856,55.238095238,19.047619048,0.9523809524,0,74.285714286,98.095238095,0.9523809524,0,0,1.3264748297,0,0,0,0,1.7563646059,16.073217376,3.995,2.21325,7.9795599051,1.0409131555,0,0,100,92,0,0,"YES" 
"OWW04440-0200",2004,1,23.863636364,0,23.254545455,1.2454545455,2.3272727273,1,1,1,1,1,0.4125,0.1772727273,0.8534090909,0.7988636364,1.3806818182,1.6204545455,0,90.909090909,58.422459893,14.545454545,0.3318181818,0.1045454545,0.0409090909,0.0454545455,0.0818181818,0.0045454545,0.15,0,0.3227272727,0.3227272727,0.1954545455,0,0,0,0,0,2.3836104064,1.0368691279,1.3467412785,1.4588318912,0.9247785152,562.32,0.29,54.8,3,2,125.6924,21.500787631,34.412272137,0,0,17.142857143,0,0,0.9523809524,81.904761905,16.19047619,0,1.0169720725,0.0007079878,0.0004138723,2.0911580595,1.4072058614,1.1460214516,35.03447076,12.505263158,8.2053157895,30.496026968,6.6520563742,0,2,98,82,0,2,"YES" 
"OWW04440-0203",2004,1,74.363636364,0.0672727273,4.9181818182,0,0.2818181818,1,1,1,1,1,0.234375,0.0086956522,0.425,0.8315217391,1.0645833333,1.3656702899,0,88.480392157,61.519607843,40,0,0.0375,0.0583333333,0.15,0.25,0.05,0.2416666667,0.0166666667,0.7666666667,0.75,0.3666666667,0.0606090909,0.0606090909,0,0,0,0.9735534769,1.4695224703,-0.495968993,1.1954403182,-0.221886841,148.5,1.4,30.74,0,0,35.065,1.0215289061,8.2547790395,10.434782609,25.217391304,0,0,35.652173913,41.739130435,58.260869565,5.2173913043,0,1.6002723515,0.0306565345,0,20.441077441,0,1.3425590343,11.229128788,4.705,1.4074,17.266456454,0.6935986554,0,41.414141414,58.585858586,27.272727273,0,10,"YES" 
"OWW04440-0205",2004,1,26.818181818, ,5.0454545455,0.1909090909,0.4181818182,0.9545454545,0.9545454545,1,0.8636363636,0.9545454545,0.0931818182,0.0306818182,0.3454545455,0.6772727273,0.6954545455,0.9625,0.0909090909,75.401069519,75.802139037,22.636363636,0.1772727273,0,0.0045454545,0.2727272727,0.3,0,0.0636363636,0,0.6409090909,0.6409090909,0.0681818182,0,0,0,0,0,1.5319764677,1.4361639821,0.0958124856,1.748275186,-0.216298718,149,3.0523809524,13.056737589,0,0,64.701428571,0.2677945055,4.672924257,4.7619047619,2.8571428571,0.9523809524,0,7.619047619,20,79.047619048,0,0,1.0461789616,0.0034318883,0,3.0872483221,0,1.0304592623,8.7658208398,3.8318181818,0.5014090909,47.28892631,0.5347339044,0,72.340425532,27.659574468,4.2553191489,0,36.879432624,"YES" 
"OWW04440-0206",2004,1,58.136363636,0.0727272727,7.4,0.07,1.5363636364,0.9523809524,0.9523809524,1,0.6666666667,1,0.2071428571,0.0142857143,0.4628246753,0.6964285714,0.7866341991,0.9854437229,0,96.256684492,76.203208556,94.545454545,0,0.2068181818,0.0318181818,0.1045454545,0.0818181818,0.0318181818,0,0,0.25,0.25,0.0636363636,1.2698443723,0.2987012987,0.9711430736,0.0454545455,0,-0.875094611,0.4742796548,-1.349374266,0.3996265666,-1.274721178,198,0.1,43.51,0,0,45.26,3.5526507138,12.559876261,37.142857143,55.238095238,3.8095238095,0,92.380952381,94.285714286,0.9523809524,0,0,1.2701291145,0.0065588316,0,4.8828282828,0,1.1206527631,9.3067749842,7.135,3.3013,16.061591891,1.151606754,0,0,100,70,0,10,"YES" 
"OWW04440-0210",2004,1,90,0.0454545455,6.9181818182, , ,0.1363636364,0.1363636364,1,1,0.7727272727,0.025,0.0022727273,0.0647727273,0.9045454545,0.2727272727,0.3295454545,0,4.8128342246,2.0053475936,99.090909091,0.05,0.2659090909,0.0227272727,0.0863636364,0.1045454545,0.1409090909,0,0,0.3545454545,0.3545454545,0.1636363636,0.0681818182,0.0681818182,0,0,0,-1.865112923,1.2817014608,-3.146814384, , ,200,0.29,96.297029703,0,0,71.845,15.529529014,31.059058028,83.80952381,12.380952381,0,0,96.19047619,96.19047619,0.9523809524,0,1.9047619048,0.6473622823,0.0154484231,0.004207753,10.6875,2.911,1.186838176,17.911194575,7.075,7.12595,7.1836299529,2.3983767861,0,0,100,99.00990099,0,6.9306930693,"YES" 
"OWW04440-0211",2004,1,24.45,0.31,29.39,1.1,4.7363636364,0.8421052632,0.8421052632,1,0.619047619,1,0.14125,0.4404761905,0.3475,0.1571428571,0.5332142857,0.5832142857,0,70.588235294,28.594771242,36.12244898,0,0.1181818182,0.0363636364,0.05,0.0727272727,0.0522727273,0.0045454545,0,0.2159090909,0.2159090909,0.0931818182,0.6439545455,0.6439545455,0,0,0,1.1030392537,1.7692373303,-0.666198077,2.1341863156,-1.031147062,594,1.22,70.3375,2,0,93.35,10.228147385,17.219103342,12.359550562,1.1235955056,0,0,13.483146067,25.842696629,69.662921348,2.2471910112,4.4943820225,1.379028867,0.0006889812,0,2.0249158249,0,1.1852930669,33.528730831,19.446875,13.36459375,37.059786641,7.9912222099,0,10.606060606,89.393939394,62.121212121,0,0,"YES" 
"OWW04440-0212",2004,1,62.590909091,0.0368181818,3.8727272727,0.4563636364,1.0663636364,0.7727272727,0.7727272727,1,1,0.5,0.025,0.0681818182,0.1181818182,0.3522727273,0.2113636364,0.2386363636,0,97.058823529,70.053475936,62.272727273,0,0,0,0.0863636364,0.3075,0.1159090909,0.0045454545,0,0.5143181818,0.5143181818,0.1204545455,1.0151727273,0.4242590909,0.5909136364,0,0,0.3365990769,1.3996460365,-1.06304696,1.8911943177,-1.554595241,149,2,18.32,0,0,63.08,0.5327696269,6.7937066511,20,27.619047619,0,0,47.619047619,56.19047619,43.80952381,0,0,1.580692453,0.00173126,0,0.6704697987,0,1.1019454583,10.784229102,1.994,0.38574,12.439830422,0.3560342072,0,37.333333333,62.666666667,18,0,0,"YES" 
"OWW04440-0218",2004,1,31.409090909,0.07,4.9272727273,0.2,0.6363636364,0.9090909091,0.9090909091,0.9545454545,0.9090909091,0.9545454545,0.0568181818,0.0204545455,0.2988636364,0.7840909091,0.5659090909,0.7465909091,0,91.711229947,74.598930481,47.727272727,0.2659090909,0.0272727273,0.0136363636,0.0863636364,0.1227272727,0.05,0.1045454545,0,0.3772727273,0.3772727273,0.1681818182,0.8106409091,0.6288136364,0.1818272727,0,0,1.2981117563,1.257617467,0.0404942893,1.4324608698,-0.134349114,158.4,1.222,21.62,0,0,54.192,1.030653132,9.1093079848,2.8571428571,22.857142857,1.9047619048,0,25.714285714,36.19047619,60,0.9523809524,1.9047619048,1.357073179,0.0008686962,0,0.428030303,0,1.1400290167,12.210096832,4.17,0.9241,24.745457544,0.5270938097,0,25,75,23,0,0,"YES" 
"OWW04440-0219",2004,1,52.272727273,0.0136363636,5.7,0.3909090909,1.7818181818,0.4545454545,0.4545454545,1,1,0.8181818182,0.0590909091,0.0363636364,0.1045454545,0.5227272727,0.1795454545,0.2227272727,0,85.828877005,26.470588235,93.909090909,0,0,0.0045454545,0.0227272727,0.1227272727,0.0363636364,0,0,0.1863636364,0.1863636364,0.0409090909,1.1515727273,0.4848727273,0.6667,0,0,-1.063911623,0.9978216622,-2.061733285,1.3568033638,-2.420714987,158.4,0.55,26.41,0,0,28.588,0.6751921942,5.1150923801,41.904761905,45.714285714,0,0,87.619047619,95.238095238,0.9523809524,0,3.8095238095,0.9935438963,0.0001284778,0,0.0732323232,0,1.0239378003,6.2281456293,4.1904761905,1.0872857143,16.948225822,0.3798794734,0,0,100,0,0,0,"YES" 
"OWW04440-0221",2004,1,46.090909091,0,3.5090909091,0.7572727273,1.53,1,1,1,0,1,0.0704545455,0.3022727273,0.4429545455,0.525,0.9770454545,1.3634090909,0,98.128342246,95.855614973,97.545454545,0,0.0045454545,0.0840909091,0.1977272727,0.1568181818,0,0,0,0.4386363636,0.4386363636,0.0840909091,0.2424363636,0.0606090909,0.1818272727,0,0,-0.357398242,1.5029130848,-1.860311327,2.0854709628,-2.442869205,149,2.165,21.466666667,0,0,56.04875,0.8640018188,9.2778718793,2.8571428571,84.761904762,0,0,87.619047619,100,0,0,0,0.5017834505,0.0290998713,0,46.705369128,33.994630872,1.5188255822,13.640970004,1.7315,0.4477,10.058833472,0.4198384577,0,20.666666667,79.333333333,24,0,0,"YES" 
"OWW04440-0224",2004,1,44.136363636,0.0181818182,2.8090909091,0.4363636364,1.0181818182,0.9545454545,0.9545454545,0.9545454545,0.9090909091,0.9090909091,0.05,0,0.3443181818,0.7181818182,0.5272727273,0.6511363636,0,93.315508021,88.368983957,90.727272727,0.225,0.0590909091,0.0045454545,0.035,0.1772727273,0.0136363636,0.0045454545,0,0.235,0.235,0.0227272727,1.2651636364,0.5227272727,0.7424363636,0,0,-0.436988517,0.6228959205,-1.059884437,1.0331188115,-1.470107328,149,0.28,21.88,0,0,26.901530338,1.1481980431,9.2472325617,22.857142857,60.952380952,5.7142857143,0,83.80952381,91.428571429,2.8571428571,0,0,1.3887780012,0,0,0.244295302,0,1.0141666087,7.1615303378,1.89,0.4023,9.9046275301,0.1594886896,0,8,92,2,0,0,"YES" 
"OWW04440-0226",2004,1,30.9,0.0095238095,20.18,0.7545454545,0.7545454545,0.8636363636,0.8636363636,1,1,0,0.1397727273,0.1011363636,0.2625,0.7363636364,0.5136363636,0.5136363636,0,95.187165775,21.524064171,62.788461538,0,0,0.2045454545,0.1863636364,0.1227272727,0.0045454545,0,0,0.5181818182,0.5181818182,0.2090909091,0.3181818182,0.3181818182,0,0,0,0.3392582975,1.1820198328,-0.842761535,1.3691766869,-1.029918389,712.8,0.24,92.494949495,0,0,63.152,19.903552,25.130747475,3.1914893617,53.191489362,0,0,56.382978723,59.574468085,40.425531915,0,0,1.0746096345,0.0024790911,0.0008978537,5.0701459035,1.8118686869,2.7575558907,22.252435655,18.883333333,16.545666667,23.83007609,6.1855932047,0,6.0606060606,93.939393939,0,0,0,"YES" 
"OWW04440-0231",2004,1,46.363636364,0,6.8454545455,0.4909090909,0.8636363636,0.2272727273,0.2272727273,1,1,0.7272727273,0,0,0.0386363636,0.9477272727,0.2102272727,0.3397727273,0,53.475935829,0.6684491979,82.037037037,0,0.0454545455,0,0.0409090909,0.0090909091,0.0045454545,0.1409090909,0,0.1954545455,0.1954545455,0.1454545455,0.33335,0,0.33335,0,0,-0.09730874,0.7388090581,-0.836117798,1.0458447897,-1.14315353,198,0.2575,31.07,0,0,40.94375,3.0533774276,16.963207931,38.095238095,18.095238095,0,0,56.19047619,64.761904762,34.285714286,0,0,1.865416622,0.0009620776,0,0.6585858586,0,1.0650529807,12.208835185,5.36,1.7226,19.758130593,0.7896077907,0,4,96,61,0,38,"YES" 
"OWW04440-0233",2004,1,65.681818182,0.1045454545,8.0090909091,0.5763636364,1.6636363636,1,1,1,0.7272727273,1,0.4125,0.1045454545,0.6852272727,0.5863636364,1.0534090909,1.2988636364,0,94.397759104,87.5,88.461538462,0,0.0227272727,0.1363636364,0.1522727273,0.0363636364,0.0818181818,0.0045454545,0,0.4113636364,0.4113636364,0.2227272727,0.0606090909,0,0.0606090909,0,0,-0.978602472,1.8864289985,-2.86503147,1.9316438534,-2.910246325,297,1.06,106.03092784,2,2,119.04,21.305617192,43.041650894,28.421052632,62.105263158,0,0,90.526315789,90.526315789,0,0,9.4736842105,0.7704861402,0.0148030437,0.0021028293,17.015488215,5.9973063973,1.9511048386,35.042073999,7.3894736842,7.5644736842,8.0046765657,2.1076868935,0,6,91,50,3,1.0309278351,"YES" 
"OWW04440-0234",2004,1,53.181818182,0.1,7.7363636364,0.4090909091,0.6363636364,1,1,1,0,1,0.125,0.1318181818,0.6943181818,0.1613636364,1.2329545455,1.2829545455,0,99.732620321,98.930481283,52,0,0,0.05,0.1590909091,0.05,0.0090909091,0.6818181818,0,0.95,0.95,0.7409090909,0,0,0,0,0,1.8916847103,1.8714901697,0.0201945406,2.0389460758,-0.147261365,237.6,2.3591666667,46.03,1,0,77.779,3.1456662857,18.535070707,1.9230769231,11.538461538,0,0,13.461538462,26.923076923,70.192307692,0,2.8846153846,1.3078961426,0.0035916351,0,3.3893097643,0,1.0446942002,22.098701914,5.765,2.59065,16.589816355,1.7476170324,0,30,70,27,0,0,"YES" 
"OWW04440-0238",2004,1,70.045454545,0.185,6.0727272727,0.1,0.46,0.5,0.5,0.5909090909,0.2727272727,0.5,0.1238636364,0.3954545455,0.4352272727,0.5056818182,0.6056818182,0.7,0,81.016042781,78.743315508,84,0,0.0522727273,0.0090909091,0.0409090909,0.0318181818,0.1068181818,0.0136363636,0.0522727273,0.2545454545,0.2022727273,0.1818181818,2.6591090909,2.2424318182,0.4166772727,0.2045454545,0.0681818182,0.6981744974,1.1049699613,-0.406795464,1.0420291075,-0.34385461,237.6,0.52,35.75,0,0,53.2,2.8274881922,14.280243395,0.9523809524,45.714285714,0,0,46.666666667,65.714285714,34.285714286,6.6666666667,0,1.3600579354,0.0027147095,0,1.9907407407,0,1.0458525803,16.186024025,6.235,2.2995,21.533892504,1.1121930209,0,17,83,0,0,2,"YES" 
"OWW04440-0240",2004,1,34.136363636,0.0090909091,14.718181818,0.8,1.1545454545,0.7272727273,0.7272727273,1,0.4545454545,0.7272727273,0.1920454545,0.3784090909,0.3090909091,0.6136363636,0.5704545455,0.6454545455,0,63.865546218,51.470588235,91.181818182,0.0318181818,0,0.0454545455,0.0590909091,0.0318181818,0.0090909091,0.0409090909,0.0363636364,0.2227272727,0.1863636364,0.1318181818,1.6789430736,1.6183339827,0.0606090909,0.6136363636,0.1363636364,0.2317965636,2.0005480757,-1.768751512,2.1959747524,-1.964178189,297,1.975,74.01,4,3,130.9525,10.15467042,37.609890443,1.9047619048,65.714285714,0.9523809524,0,67.619047619,72.380952381,25.714285714,0,0.9523809524,1.1733256949,0.0016544277,0,2.5548821549,0,1.1992694884,48.542076926,11,8.97575,21.419091526,6.5016794338,0,6,94,9,0,3,"YES" 
"OWW04440-0242",2004,1,30.227272727,0,6.6909090909,0.2545454545,1.0181818182,0.1666666667,0.1666666667,0.375,0.3333333333,0.1666666667,0.0208333333,0.078125,0.0270833333,0.8854166667,0.04375,0.0791666667,0,16.666666667,9.5588235294,55.833333333,0.38125,0.0291666667,0,0,0.0833333333,0.0291666667,0.0291666667,0.0041666667,0.1458333333,0.1416666667,0.0625,3.9584375,2.0764708333,1.8819666667,0.3125,0.0625,1.0203293106,1.6876823195,-0.667353009,1.8462191848,-0.825889874,149,2,35.56,0,0,47.32,0.856832909,9.7759459412,10.091743119,12.844036697,0,0,22.935779817,45.871559633,53.211009174,0,0,1.4303887486,0.0000581777,0,0.0389261745,0,1.0504877774,13.48898631,5.045,1.8354,15.370464385,1.1170573373,0,27.333333333,72.666666667,17.333333333,0,16.666666667,"YES" 
"OWW04440-0243",2004,1,19.363636364,0,25.9,1.5818181818,2.8,1,1,1,0.7727272727,0.9545454545,0.0340909091,0.1977272727,0.0840909091,0.8272727273,0.1340909091,0.1818181818,0,73.262032086,54.411764706,13.454545455,0.0772727273,0.1,0.0818181818,0.0681818182,0.0272727273,0.0181818182,0.0772727273,0.0795454545,0.3522727273,0.2727272727,0.2568181818,1.87125,1.3257863636,0.5454636364,0.2727272727,0.0454545455,2.2602260687,0.8966904247,1.363535644,1.6637492731,0.5964767956,354.42,0.4,28.77,0,0,50.3364,8.25209153,18.626694949,2.8571428571,0,0.9523809524,2.8571428571,2.8571428571,12.380952381,86.666666667,34.285714286,0,1.3576568802,0.0002910841,0,0.753907793,0,1.1840146067,16.277179291,7.565,2.3145,79.47649851,1.7342238215,0,4,96,96,0,5,"YES" 
"OWW04440-0248",2004,1,26.714285714,0,11.536363636,0.4727272727,1.0181818182,1,1,1,0.8181818182,0.8636363636,0.0852272727,0.3,0.2670454545,0.5318181818,0.5045454545,0.55,0,94.652406417,90.64171123,74.272727273,0,0,0.0363636364,0.0863636364,0.0363636364,0.0090909091,0.0227272727,0.1022727273,0.2931818182,0.1909090909,0.1704545455,1.5455,1.5455,0,0.1363636364,0,-0.343612204,1.4896320878,-1.833244292,1.8555807433,-2.199192948,149,1.71,26.36,0,0,70.5025,0.6838623801,11.015232968,20,38.095238095,0,0,58.095238095,84.761904762,5.7142857143,0,7.619047619,1.1312305741,0.0069869527,0,9.0429530201,0,1.2953778001,18.434458542,4.29,1.4846,18.686893095,1.9348308072,0,14.666666667,85.333333333,30.666666667,0,2.6666666667,"YES" 
"OWW04440-0250",2004,1,44.363636364,0.0363636364,2.5272727273,0.4,0.4,0.8571428571,0.8571428571,1,1,0,0.0404761905,0.0386363636,0.0857142857,0.7920454545,0.1288961039,0.1288961039,0,86.898395722,81.417112299,90.272727273,0.0045454545,0,0.0136363636,0.0863636364,0.1704545455,0.0045454545,0.0045454545,0,0.2795454545,0.2795454545,0.0227272727,2.3258318182,1.8106590909,0.5151727273,0,0.0984863636,-0.663731487,1.5377017023,-2.201433189,1.9021826015,-2.565914089,149,2.3,21.891891892,0,0,36.774000467,0.8313255009,11.158731556,40.952380952,31.428571429,0,0,72.380952381,79.047619048,17.142857143,0,3.8095238095,1.4917669609,0.0003080489,0,0.1167785235,0,1.1642177518,11.750892359,1.56,0.34345,8.3031901471,0.2299579996,0,4.7297297297,95.27027027,87.837837838,0,10.204081633,"YES" 
"OWW04440-0252",2004,1,40.772727273,0.0045454545,7.6090909091,0.3263636364,1.4681818182,1,1,1,0.9545454545,0.0454545455,0.05,0.2625,0.1952380952,0.275,0.3781926407,0.380465368,0,96.256684492,88.101604278,42.181818182,0.0090909091,0,0.0045454545,0.0545454545,0.0863636364,0.0409090909,0.0045454545,0,0.1909090909,0.1909090909,0.05,1.0530409091,0.5833409091,0.4697,0,0,1.8102109527,1.5122012818,0.2980096709,1.803874793,0.0063361597,237.6,2,23.74,0,0,46.12,1.5481728,9.7738181818,15.238095238,3.8095238095,0,0,19.047619048,32.380952381,67.619047619,40.952380952,0,2.0824279438,0.0006725961,0,0.5361952862,0,1.0332116756,14.504349748,5.78,1.67245,30.940727077,1.1505996366,0,11,89,53,0,25,"YES" 
"OWW04440-0255",2004,1,14.863636364,0.0636363636,8.6454545455,0.4,0.5909090909,1,1,1,0.3181818182,0.9545454545,0.0568181818,0.375,0.3909090909,0.4965909091,0.5193181818,0.5761363636,0,99.197860963,94.786096257,31.909090909,0,0.05,0,0.0227272727,0.05,0.0454545455,0.3386363636,0.0045454545,0.4613636364,0.4568181818,0.3886363636,0.77275,0.6818363636,0.0909136364,0.1363636364,0,1.5865766239,1.5312069236,0.0553697003,1.8341077514,-0.247531128,320,1.5,33.069306931,0,0,62.711130143,0.8974087243,6.4501252057,0,12.380952381,0,0,12.380952381,30.476190476,69.523809524,0,0,1.0562389216,0.0009752234,0,2.755625,1.819375,1.0500066963,11.948437074,7.9903225806,2.5539032258,29.42512429,1.1116321141,0,4.9504950495,95.04950495,14.851485149,0,0,"YES" 
"OWW04440-0256",2004,1,48.181818182,0.0318181818,22.518181818,1.2818181818,2.4818181818,1,1,1,1,0,0.3943181818,0.0931818182,0.8465909091,0.6420454545,0.9102272727,0.9102272727,0,99.43977591,91.310160428,78.545454545,0,0,0.0318181818,0.0590909091,0.0227272727,0.0272727273,0,0,0.1409090909,0.1409090909,0.0590909091,0.3333454545,0,0.3333454545,0,0,0.0728128229,1.5766845031,-1.50387168,2.0594325337,-1.986619711,712.8,1,55.08,2,0,75.352,5.9147029611,15.765902955,8.5714285714,57.142857143,0,0,65.714285714,77.142857143,22.857142857,0.9523809524,0,1.2064086526,0.0005055772,0.0003116325,1.1895342312,0.7017396184,1.1603352664,24.109464171,17.413333333,9.1460666667,40.116341412,4.6810225374,0,1,99,65,0,0,"YES" 
